season,team,team_id,player_id,player_name,first_name,last_name,position,jersey_number,status,game_type
2024,CIN,920,00-0034613,Tanner Hudson,Tanner,Hudson,TE,87.0,ACT,REG
2024,TB,4900,00-0039592,Tanner Knue,Tanner,Knue,WR,80.0,INA,WC
2024,PHI,3700,00-0038400,Tanner McKee,Tanner,McKee,QB,16.0,INA,SB
2024,CIN,920,00-0039399,Tanner McLachlan,Tanner,McLachlan,TE,84.0,INA,REG
2024,TEN,2100,00-0037524,Tay Martin,Dovontavean,Martin,WR,18.0,ACT,REG
2024,LAC,4400,00-0031800,Taylor Heinicke,Taylor,Heinicke,QB,8.0,ACT,WC
2024,NO,3300,00-0033357,Taysom Hill,Taysom,Hill,TE,7.0,RES,REG
2024,HOU,2120,00-0037277,Teagan Quitoriano,Teagan,Quitoriano,TE,85.0,RES,DIV
2024,DET,1540,00-0031237,Teddy Bridgewater,Theodore,Bridgewater,QB,12.0,ACT,DIV
2024,CIN,920,00-0036410,Tee Higgins,Tamaurice,Higgins,WR,5.0,ACT,REG
2024,LV,2520,00-0036955,Terrace Marshall Jr.,Terrace,Marshall,WR,80.0,ACT,REG
2024,NE,3200,00-0039757,Terrell Jennings,Terrell,Jennings,RB,26.0,ACT,REG
2024,WAS,5110,00-0035659,Terry McLaurin,Terry,McLaurin,WR,17.0,ACT,CON
2024,NYG,3410,00-0039847,Theo Johnson,Theodore,Johnson,TE,84.0,RES,REG
2024,NYG,3410,00-0034177,Tim Boyle,Timothy,Boyle,QB,12.0,INA,REG
2024,JAX,2250,00-0036497,Tim Jones,Tim,Jones,WR,15.0,ACT,REG
2024,DET,1540,00-0033375,Tim Patrick,Tim,Patrick,WR,17.0,ACT,DIV
2024,ARI,3800,00-0039737,Tip Reiman,Tip,Reiman,TE,87.0,ACT,REG
2024,NYG,3410,00-0038476,Tommy DeVito,Tommy,DeVito,QB,15.0,ACT,REG
2024,CAR,750,00-0037005,Tommy Tremble,Tommy,Tremble,TE,82.0,ACT,REG
2024,ARI,3800,00-0035860,Tony Jones,Tony,Jones,RB,37.0,ACT,REG
2024,TEN,2100,00-0035261,Tony Pollard,Tony,Pollard,RB,20.0,ACT,REG
2024,JAX,2250,00-0036973,Travis Etienne,Travis,Etienne,RB,1.0,ACT,REG
2024,CHI,810,00-0035594,Travis Homer,Travis,Homer,RB,20.0,INA,REG
2024,KC,2310,00-0030506,Travis Kelce,Travis,Kelce,TE,87.0,ACT,SB
2024,ARI,3800,00-0038456,Travis Vokolek,Travis,Vokolek,TE,81.0,INA,REG
2024,CIN,920,00-0035291,Trayveon Williams,Trayveon,Williams,RB,32.0,ACT,REG
2024,LV,2520,00-0038563,Tre Tucker,Tre,Tucker,WR,11.0,ACT,REG
2024,MIN,3000,00-0034487,Trent Sherfield,Trent,Sherfield,WR,11.0,ACT,WC
2024,SF,4500,00-0033292,Trent Taylor,Trent,Taylor,WR,81.0,ACT,REG
2024,JAX,2250,00-0036971,Trevor Lawrence,Trevor,Lawrence,QB,16.0,RES,REG
2024,ARI,3800,00-0039921,Trey Benson,Trey,Benson,RB,33.0,RES,REG
2024,DAL,1200,00-0037012,Trey Lance,Trey,Lance,QB,19.0,ACT,REG
2024,ARI,3800,00-0037744,Trey McBride,Trey,McBride,TE,85.0,ACT,REG
2024,TB,4900,00-0039052,Trey Palmer,Trey,Palmer,WR,10.0,ACT,WC
2024,IND,2200,00-0036984,Trey Sermon,Trey,Sermon,RB,27.0,ACT,REG
2024,TEN,2100,00-0037742,Treylon Burks,Treylon,Burks,WR,16.0,RES,REG
2024,DEN,1400,00-0039868,Troy Franklin,Troy,Franklin,WR,16.0,ACT,WC
2024,MIA,2700,00-0036212,Tua Tagovailoa,Tua,Tagovailoa,QB,1.0,INA,REG
2024,LAC,4400,00-0037654,Tucker Fisk,Tucker,Fisk,TE,42.0,ACT,WC
2024,GB,1800,00-0038996,Tucker Kraft,Tucker,Kraft,TE,85.0,ACT,WC
2024,LA,2510,00-0036849,Tutu Atwell,Chatarius,Atwell,WR,5.0,ACT,DIV
2024,MIN,3000,00-0037276,Ty Chandler,Ty,Chandler,RB,32.0,ACT,WC
2024,BUF,610,00-0035537,Ty Johnson,Ty,Johnson,RB,26.0,ACT,CON
2024,TEN,2100,00-0039032,Tyjae Spears,Tyjae,Spears,RB,2.0,INA,REG
2024,BAL,325,00-0036630,Tylan Wallace,Tylan,Wallace,WR,16.0,ACT,DIV
2024,ATL,200,00-0037263,Tyler Allgeier,Tyler,Allgeier,RB,25.0,ACT,REG
2024,DEN,1400,00-0037085,Tyler Badie,Tyler,Badie,RB,28.0,ACT,WC
2024,BUF,610,00-0036162,Tyler Bass,Tyler,Bass,K,2.0,ACT,CON
2024,TEN,2100,00-0033009,Tyler Boyd,Tyler,Boyd,WR,83.0,INA,REG
2024,NYJ,3430,00-0034270,Tyler Conklin,Tyler,Conklin,TE,83.0,ACT,REG
2024,GB,1800,00-0036250,Tyler Davis,Tyler,Davis,TE,84.0,RES,WC
2024,IND,2200,00-0037120,Tyler Goodson,Tyler,Goodson,RB,31.0,ACT,REG
2024,LA,2510,00-0033110,Tyler Higbee,Tyler,Higbee,TE,89.0,ACT,DIV
2024,MIA,2700,00-0035993,Tyler Huntley,Tyler,Huntley,QB,18.0,ACT,REG
2024,LA,2510,00-0036427,Tyler Johnson,Tyler,Johnson,WR,18.0,INA,DIV
2024,SEA,4600,00-0032211,Tyler Lockett,Tyler,Lockett,WR,16.0,ACT,REG
2024,SEA,4600,00-0036059,Tyler Mabry,Tyler,Mabry,TE,85.0,INA,REG
2024,CHI,810,00-0038941,Tyler Scott,Tyler,Scott,WR,10.0,ACT,REG
2024,MIA,2700,00-0033040,Tyreek Hill,Tyreek,Hill,WR,10.0,ACT,REG
2024,NYJ,3430,00-0028118,Tyrod Taylor,Tyrod,Taylor,QB,2.0,ACT,REG
2024,NYG,3410,00-0039384,Tyrone Tracy Jr.,Tyrone,Tracy,RB,29.0,ACT,REG
2024,CHI,810,00-0038416,Tyson Bagent,Tyson,Bagent,QB,17.0,ACT,REG
2024,PIT,3900,00-0036415,Van Jefferson,Vanchii,Jefferson,WR,11.0,ACT,WC
2024,CAR,750,00-0037745,Velus Jones Jr.,Velus,Jones,RB,28.0,INA,REG
2024,NYG,3410,00-0038117,Wan'Dale Robinson,Charles,Robinson,WR,17.0,ACT,REG
2024,JAX,2250,00-0039560,Wayne Ruby,Wayne,Ruby,WR,83.0,RES,REG
2024,DEN,1400,00-0032569,Wil Lutz,William,Lutz,K,3.0,ACT,WC
2024,LAC,4400,00-0034159,Will Dissly,Will,Dissly,TE,81.0,ACT,WC
2024,DAL,1200,00-0035251,Will Grier,Will,Grier,QB,15.0,INA,REG
2024,TEN,2100,00-0039152,Will Levis,Will,Levis,QB,8.0,ACT,REG
2024,IND,2200,00-0038394,Will Mallory,Will,Mallory,TE,86.0,INA,REG
2024,MIN,3000,00-0039404,Will Reichard,William,Reichard,K,16.0,ACT,WC
2024,PHI,3700,00-0039746,Will Shipley,Will,Shipley,RB,28.0,ACT,SB
2024,NYJ,3430,00-0038496,Xavier Gipson,Xavier,Gipson,WR,82.0,ACT,REG
2024,HOU,2120,00-0038618,Xavier Hutchinson,Xavier,Hutchinson,WR,19.0,ACT,DIV
2024,CAR,750,00-0039342,Xavier Legette,Xavier,Legette,WR,17.0,ACT,REG
2024,LA,2510,00-0038359,Xavier Smith,Xavier,Smith,WR,19.0,ACT,DIV
2024,ARI,3800,00-0039521,Xavier Weaver,Xavier,Weaver,WR,89.0,ACT,REG
2024,KC,2310,00-0039894,Xavier Worthy,Xavier,Worthy,WR,1.0,ACT,SB
2024,ATL,200,00-0033702,Younghoe Koo,Younghoe,Koo,K,6.0,RES,REG
2024,SEA,4600,00-0039165,Zach Charbonnet,Zach,Charbonnet,RB,26.0,ACT,REG
2024,WAS,5110,00-0030061,Zach Ertz,Zachary,Ertz,TE,86.0,ACT,CON
2024,ARI,3800,00-0033251,Zach Pascal,Zachary,Pascal,WR,0.0,ACT,REG
2024,DEN,1400,00-0037013,Zach Wilson,Zachary,Wilson,QB,4.0,INA,WC
2024,CIN,920,00-0036251,Zack Moss,Zaccheus,Moss,RB,31.0,RES,REG
2024,LV,2520,00-0038040,Zamir White,Zamir,White,RB,3.0,RES,REG
2024,WAS,5110,00-0033862,Zane Gonzalez,Zane,Gonzalez,K,47.0,ACT,CON
2024,BAL,325,00-0039064,Zay Flowers,Xavien,Flowers,WR,4.0,INA,DIV
2024,ARI,3800,00-0033891,Zay Jones,Isaiah,Jones,WR,17.0,ACT,REG
