,game_id,team,week,total_yards,total_tds,passing_tds,rushing_tds,num_plays,avg_epa,success_rate,total_rush_yards,rush_attempts,longest_rush,rushes_for_loss,total_pass_yards,pass_attempts,complete_passes,incomplete_passes,sacks,longest_pass,total_penalty_yards,fumbles_lost,interceptions,third_down_converted,fourth_down_converted,wp,home_wp,away_wp
235,2024_08_MIN_LA,MIN,8,277.0,2.0,2.0,0.0,49,0.107988074,0.4489795918367347,65.0,21.0,9.0,2,240.0,28.0,18.0,7.0,3.0,27.0,0.0,0.0,0.0,2.0,0.0,0.42890674,0.57109326,0.42890674
236,2024_08_NO_LAC,LAC,8,379.0,3.0,2.0,1.0,63,-0.0020965622,0.31746031746031744,123.0,28.0,38.0,1,279.0,35.0,20.0,12.0,3.0,60.0,0.0,0.0,0.0,3.0,0.0,0.7103684,0.7103684,0.2896316
237,2024_08_NO_LAC,NO,8,366.0,0.0,0.0,0.0,68,-0.19930524,0.3235294117647059,117.0,21.0,24.0,1,281.0,47.0,22.0,20.0,5.0,37.0,25.0,0.0,0.0,2.0,1.0,0.26765805,0.73234195,0.26765805
238,2024_08_NYG_PIT,NYG,8,394.0,1.0,0.0,1.0,68,0.043494616,0.4117647058823529,157.0,25.0,45.0,2,264.0,43.0,24.0,13.0,4.0,43.0,25.0,1.0,1.0,5.0,1.0,0.30475786,0.6952421,0.30475786
239,2024_08_NYG_PIT,PIT,8,427.0,1.0,1.0,0.0,61,0.084048755,0.45901639344262296,168.0,30.0,26.0,1,278.0,31.0,20.0,7.0,4.0,43.0,5.0,1.0,0.0,6.0,0.0,0.71322894,0.71322894,0.28677106
240,2024_08_NYJ_NE,NE,8,250.0,3.0,0.0,3.0,64,0.036902253,0.40625,112.0,31.0,18.0,5,155.0,33.0,18.0,12.0,2.0,34.0,15.0,0.0,0.0,7.0,1.0,0.49161297,0.49161297,0.508387
241,2024_08_NYJ_NE,NYJ,8,336.0,3.0,2.0,1.0,58,0.10021236,0.4827586206896552,112.0,28.0,16.0,0,233.0,30.0,17.0,11.0,1.0,35.0,5.0,0.0,0.0,4.0,0.0,0.57588726,0.4241127,0.57588726
242,2024_08_PHI_CIN,CIN,8,281.0,2.0,1.0,1.0,57,-0.0009322459,0.40350877192982454,59.0,19.0,8.0,0,234.0,38.0,26.0,10.0,1.0,41.0,0.0,1.0,1.0,10.0,0.0,0.48808736,0.48808736,0.51191264
243,2024_08_PHI_CIN,PHI,8,397.0,4.0,1.0,3.0,59,0.337938,0.4915254237288136,161.0,39.0,19.0,3,236.0,20.0,16.0,4.0,0.0,45.0,25.0,0.0,0.0,6.0,1.0,0.5777208,0.42227915,0.5777208
244,2024_08_TEN_DET,DET,8,225.0,6.0,4.0,2.0,47,0.025190162,0.44680851063829785,164.0,24.0,70.0,2,94.0,23.0,15.0,4.0,4.0,24.0,7.0,0.0,0.0,3.0,0.0,0.8771291,0.8771291,0.12287093
245,2024_08_TEN_DET,TEN,8,416.0,2.0,1.0,1.0,71,-0.29040793,0.4225352112676056,158.0,32.0,17.0,1,266.0,39.0,22.0,14.0,1.0,47.0,0.0,2.0,2.0,3.0,1.0,0.12987448,0.87012553,0.12987448
246,2024_09_CHI_ARI,ARI,9,350.0,3.0,0.0,3.0,57,-0.069494046,0.42105263157894735,213.0,34.0,53.0,2,154.0,23.0,13.0,7.0,3.0,23.0,0.0,2.0,0.0,5.0,0.0,0.79470897,0.79470897,0.20529103
247,2024_09_CHI_ARI,CHI,9,242.0,0.0,0.0,0.0,69,-0.22807486,0.2898550724637681,70.0,22.0,13.0,2,217.0,47.0,22.0,19.0,6.0,44.0,0.0,0.0,0.0,3.0,2.0,0.22175278,0.77824724,0.22175278
248,2024_09_DAL_ATL,ATL,9,321.0,4.0,3.0,1.0,54,0.108993776,0.48148148148148145,111.0,27.0,16.0,4,222.0,27.0,19.0,5.0,2.0,36.0,10.0,1.0,0.0,4.0,2.0,0.753785,0.753785,0.24621499
249,2024_09_DAL_ATL,DAL,9,380.0,2.0,2.0,0.0,74,-0.006381505,0.43243243243243246,137.0,21.0,22.0,1,248.0,53.0,31.0,18.0,3.0,27.0,1.0,0.0,0.0,3.0,1.0,0.1959644,0.8040356,0.1959644
250,2024_09_DEN_BAL,BAL,9,397.0,5.0,3.0,2.0,53,0.41557604,0.5283018867924528,128.0,33.0,20.0,3,280.0,20.0,16.0,3.0,1.0,53.0,31.0,0.0,0.0,3.0,0.0,0.8763427,0.8763427,0.12365732
251,2024_09_DEN_BAL,DEN,9,320.0,1.0,1.0,0.0,67,-0.16082165,0.31343283582089554,123.0,29.0,21.0,1,225.0,38.0,20.0,13.0,4.0,34.0,18.0,0.0,1.0,6.0,1.0,0.17904834,0.82095164,0.17904834
252,2024_09_DET_GB,DET,9,263.0,2.0,1.0,1.0,52,0.12663473,0.4423076923076923,126.0,29.0,18.0,3,145.0,23.0,18.0,4.0,1.0,26.0,0.0,0.0,0.0,4.0,2.0,0.7831032,0.21689679,0.7831032
253,2024_09_DET_GB,GB,9,413.0,2.0,0.0,1.0,63,-0.01571017,0.4603174603174603,138.0,23.0,37.0,0,273.0,40.0,23.0,15.0,0.0,41.0,10.0,0.0,1.0,3.0,2.0,0.23457916,0.23457916,0.7654208
254,2024_09_HOU_NYJ,HOU,9,323.0,1.0,0.0,1.0,74,-0.07531797,0.33783783783783783,188.0,35.0,29.0,4,191.0,39.0,11.0,20.0,8.0,50.0,13.0,1.0,0.0,6.0,2.0,0.41137764,0.5886224,0.41137764
255,2024_09_HOU_NYJ,NYJ,9,294.0,3.0,3.0,0.0,54,0.047567613,0.3888888888888889,101.0,20.0,18.0,3,211.0,34.0,22.0,10.0,2.0,37.0,0.0,1.0,0.0,5.0,1.0,0.5278068,0.5278068,0.47219318
256,2024_09_IND_MIN,IND,9,228.0,0.0,0.0,0.0,48,-0.32621762,0.3541666666666667,69.0,18.0,13.0,0,179.0,30.0,16.0,10.0,3.0,22.0,0.0,1.0,1.0,3.0,1.0,0.3802129,0.6197871,0.3802129
257,2024_09_IND_MIN,MIN,9,416.0,4.0,3.0,0.0,70,-0.042088676,0.5,134.0,31.0,13.0,3,312.0,39.0,29.0,4.0,4.0,41.0,5.0,1.0,2.0,6.0,1.0,0.59779733,0.59779733,0.40220267
258,2024_09_JAX_PHI,JAX,9,220.0,2.0,0.0,2.0,52,-0.17861125,0.34615384615384615,61.0,17.0,16.0,1,169.0,35.0,16.0,13.0,2.0,24.0,0.0,0.0,2.0,3.0,1.0,0.16758166,0.8324184,0.16758166
259,2024_09_JAX_PHI,PHI,9,449.0,5.0,2.0,2.0,73,0.018917525,0.4383561643835616,239.0,45.0,21.0,3,230.0,28.0,18.0,6.0,3.0,46.0,6.0,1.0,0.0,9.0,0.0,0.81615984,0.81615984,0.18384016
260,2024_09_LAC_CLE,CLE,9,292.0,1.0,1.0,0.0,76,-0.27078906,0.3815789473684211,79.0,24.0,13.0,3,235.0,52.0,26.0,17.0,6.0,21.0,0.0,0.0,3.0,6.0,2.0,0.17702377,0.17702377,0.8229763
261,2024_09_LAC_CLE,LAC,9,344.0,4.0,2.0,2.0,54,0.031492658,0.2962962962962963,98.0,21.0,34.0,5,282.0,33.0,18.0,9.0,6.0,66.0,10.0,0.0,0.0,5.0,1.0,0.79330796,0.20669203,0.79330796
262,2024_09_LA_SEA,LA,9,366.0,2.0,2.0,0.0,68,-0.027722653,0.4117647058823529,68.0,24.0,9.0,3,298.0,44.0,25.0,18.0,0.0,39.0,20.0,0.0,1.0,3.0,0.0,0.5240976,0.47590238,0.5240976
263,2024_09_LA_SEA,SEA,9,425.0,4.0,3.0,0.0,73,-0.24853513,0.3972602739726027,108.0,32.0,11.0,2,363.0,41.0,21.0,10.0,7.0,46.0,0.0,0.0,3.0,4.0,2.0,0.4829866,0.4829866,0.5170134
264,2024_09_LV_CIN,CIN,9,375.0,6.0,5.0,0.0,69,0.08859871,0.5362318840579711,132.0,29.0,21.0,2,251.0,40.0,27.0,11.0,1.0,47.0,0.0,0.0,1.0,8.0,1.0,0.7823574,0.7823574,0.21764256
265,2024_09_LV_CIN,LV,9,217.0,2.0,1.0,1.0,59,-0.28455004,0.3389830508474576,60.0,21.0,7.0,0,198.0,38.0,21.0,12.0,5.0,23.0,0.0,2.0,0.0,5.0,0.0,0.22215615,0.7778439,0.22215615
266,2024_09_MIA_BUF,BUF,9,327.0,3.0,3.0,0.0,59,0.16632274,0.5254237288135594,94.0,19.0,17.0,2,235.0,40.0,25.0,12.0,1.0,63.0,0.0,0.0,1.0,5.0,1.0,0.5526401,0.5526401,0.4473599
267,2024_09_MIA_BUF,MIA,9,374.0,3.0,2.0,1.0,59,0.3055682,0.576271186440678,150.0,30.0,16.0,3,231.0,29.0,25.0,3.0,1.0,28.0,15.0,1.0,0.0,4.0,1.0,0.41851518,0.58148485,0.41851518
268,2024_09_NE_TEN,NE,9,295.0,2.0,1.0,1.0,64,-0.088690326,0.4375,110.0,20.0,26.0,2,206.0,44.0,29.0,9.0,4.0,21.0,20.0,1.0,2.0,3.0,1.0,0.32036442,0.6796356,0.32036442
269,2024_09_NE_TEN,TEN,9,400.0,2.0,2.0,0.0,73,0.011146079,0.4246575342465753,167.0,39.0,32.0,4,240.0,34.0,20.0,12.0,1.0,25.0,10.0,0.0,1.0,7.0,0.0,0.6678417,0.6678417,0.3321583
270,2024_09_NO_CAR,CAR,9,249.0,3.0,1.0,2.0,49,-0.007854276,0.3877551020408163,83.0,21.0,16.0,3,171.0,28.0,16.0,9.0,1.0,46.0,0.0,0.0,1.0,4.0,0.0,0.4535978,0.4535978,0.54640216
271,2024_09_NO_CAR,NO,9,427.0,2.0,1.0,1.0,75,0.12825397,0.4533333333333333,197.0,41.0,20.0,4,236.0,34.0,18.0,14.0,1.0,25.0,10.0,0.0,0.0,5.0,2.0,0.53864235,0.46135768,0.53864235
272,2024_09_TB_KC,KC,9,384.0,4.0,3.0,1.0,83,0.1403529,0.4819277108433735,124.0,35.0,15.0,2,291.0,48.0,34.0,10.0,4.0,35.0,0.0,1.0,0.0,12.0,1.0,0.57750344,0.57750344,0.42249656
273,2024_09_TB_KC,TB,9,284.0,3.0,2.0,1.0,52,0.18954356,0.4230769230769231,95.0,19.0,19.0,0,200.0,33.0,23.0,8.0,2.0,19.0,25.0,0.0,0.0,5.0,0.0,0.4164266,0.5835734,0.4164266
274,2024_09_WAS_NYG,NYG,9,326.0,3.0,2.0,1.0,61,0.10500855,0.45901639344262296,164.0,31.0,24.0,0,174.0,30.0,20.0,6.0,2.0,35.0,0.0,1.0,0.0,6.0,2.0,0.25468132,0.25468132,0.74531865
275,2024_09_WAS_NYG,WAS,9,360.0,3.0,2.0,1.0,57,0.31158006,0.543859649122807,151.0,35.0,20.0,3,209.0,22.0,15.0,7.0,0.0,42.0,12.0,0.0,0.0,5.0,2.0,0.7877886,0.21221134,0.7877886
276,2024_10_ATL_NO,ATL,10,468.0,2.0,0.0,2.0,73,0.07373846,0.5205479452054794,181.0,32.0,37.0,2,306.0,41.0,23.0,14.0,3.0,33.0,15.0,0.0,1.0,5.0,1.0,0.28360182,0.7163982,0.28360182
277,2024_10_ATL_NO,NO,10,366.0,2.0,2.0,0.0,51,0.0038524691,0.37254901960784315,97.0,26.0,13.0,2,269.0,25.0,16.0,9.0,0.0,67.0,26.0,0.0,0.0,5.0,0.0,0.7410954,0.7410954,0.25890452
278,2024_10_BUF_IND,BUF,10,416.0,2.0,0.0,2.0,69,0.019989941,0.463768115942029,136.0,30.0,21.0,1,280.0,39.0,22.0,13.0,2.0,44.0,15.0,0.0,2.0,7.0,2.0,0.7152265,0.28477353,0.7152265
279,2024_10_BUF_IND,IND,10,361.0,3.0,2.0,0.0,61,-0.25126255,0.4098360655737705,121.0,22.0,58.0,2,272.0,39.0,26.0,6.0,4.0,32.0,0.0,1.0,3.0,4.0,2.0,0.32412267,0.32412267,0.67587733
280,2024_10_CIN_BAL,BAL,10,392.0,5.0,4.0,1.0,58,0.32205033,0.5,100.0,25.0,11.0,2,290.0,33.0,25.0,8.0,0.0,84.0,0.0,0.0,0.0,7.0,0.0,0.4389368,0.4389368,0.5610632
281,2024_10_CIN_BAL,CIN,10,470.0,5.0,4.0,1.0,76,0.09940526,0.4473684210526316,49.0,16.0,7.0,0,428.0,60.0,34.0,22.0,3.0,70.0,12.0,1.0,0.0,8.0,2.0,0.55026376,0.44973624,0.55026376
282,2024_10_DEN_KC,DEN,10,260.0,2.0,2.0,0.0,55,0.072835565,0.41818181818181815,78.0,23.0,14.0,3,215.0,32.0,22.0,8.0,2.0,34.0,0.0,0.0,0.0,7.0,0.0,0.53667897,0.46332103,0.53667897
283,2024_10_DEN_KC,KC,10,300.0,1.0,1.0,0.0,65,0.0032262288,0.35384615384615387,57.0,19.0,12.0,1,266.0,46.0,28.0,14.0,4.0,35.0,0.0,0.0,0.0,7.0,2.0,0.48848435,0.48848435,0.5115156
284,2024_10_DET_HOU,DET,10,345.0,3.0,2.0,1.0,63,-0.11832855,0.3968253968253968,105.0,33.0,20.0,3,240.0,30.0,15.0,10.0,0.0,37.0,0.0,0.0,5.0,7.0,0.0,0.24918476,0.7508153,0.24918476
285,2024_10_DET_HOU,HOU,10,248.0,2.0,1.0,1.0,65,-0.22658275,0.3230769230769231,56.0,28.0,11.0,4,232.0,37.0,19.0,12.0,4.0,36.0,0.0,0.0,2.0,6.0,0.0,0.799082,0.799082,0.200918
286,2024_10_MIA_LA,LA,10,327.0,0.0,0.0,0.0,67,-0.24376257,0.44776119402985076,70.0,18.0,9.0,1,293.0,49.0,32.0,12.0,4.0,23.0,0.0,1.0,1.0,3.0,0.0,0.2643324,0.2643324,0.7356675
287,2024_10_MIA_LA,MIA,10,239.0,2.0,1.0,1.0,52,-0.12069886,0.38461538461538464,68.0,21.0,18.0,6,207.0,31.0,20.0,7.0,3.0,36.0,30.0,1.0,1.0,6.0,0.0,0.7531798,0.24682027,0.7531798
288,2024_10_MIN_JAX,JAX,10,143.0,1.0,0.0,1.0,43,-0.33906332,0.3023255813953488,56.0,18.0,18.0,2,111.0,25.0,14.0,6.0,3.0,23.0,0.0,1.0,2.0,5.0,0.0,0.55134016,0.55134016,0.4486598
289,2024_10_MIN_JAX,MIN,10,403.0,0.0,0.0,0.0,80,-0.003554508,0.475,170.0,41.0,13.0,3,241.0,39.0,24.0,11.0,1.0,28.0,20.0,0.0,3.0,5.0,1.0,0.50977147,0.49022856,0.50977147
290,2024_10_NE_CHI,CHI,10,142.0,0.0,0.0,0.0,59,-0.40186408,0.3220338983050847,73.0,20.0,10.0,4,120.0,39.0,16.0,14.0,9.0,18.0,0.0,0.0,0.0,1.0,2.0,0.31606576,0.31606576,0.6839342
291,2024_10_NE_CHI,NE,10,329.0,1.0,1.0,0.0,60,0.004981851,0.43333333333333335,145.0,34.0,19.0,0,184.0,26.0,15.0,9.0,1.0,28.0,0.0,0.0,1.0,5.0,1.0,0.71183485,0.28816515,0.71183485
292,2024_10_NYG_CAR,CAR,10,306.0,2.0,1.0,1.0,58,-0.017191736,0.43103448275862066,188.0,32.0,26.0,3,126.0,26.0,15.0,10.0,1.0,24.0,5.0,1.0,0.0,6.0,0.0,0.7628365,0.7628365,0.23716344
293,2024_10_NYG_CAR,NYG,10,343.0,2.0,0.0,2.0,71,-0.12398126,0.5070422535211268,168.0,33.0,32.0,4,190.0,38.0,22.0,12.0,2.0,23.0,0.0,1.0,2.0,7.0,0.0,0.27440843,0.7255916,0.27440843
294,2024_10_NYJ_ARI,ARI,10,407.0,4.0,1.0,3.0,56,0.37502554,0.5892857142857143,148.0,31.0,14.0,1,266.0,25.0,22.0,2.0,1.0,44.0,10.0,0.0,0.0,5.0,1.0,0.86322695,0.86322695,0.13677302
295,2024_10_NYJ_ARI,NYJ,10,207.0,0.0,0.0,0.0,55,-0.15724571,0.45454545454545453,79.0,17.0,14.0,1,151.0,38.0,22.0,13.0,3.0,15.0,0.0,1.0,0.0,6.0,1.0,0.13045277,0.8695472,0.13045277
296,2024_10_PHI_DAL,DAL,10,146.0,0.0,0.0,0.0,56,-0.7085976,0.30357142857142855,97.0,24.0,19.0,2,66.0,32.0,17.0,11.0,3.0,10.0,0.0,4.0,1.0,3.0,2.0,0.2717772,0.2717772,0.7282228
297,2024_10_PHI_DAL,PHI,10,349.0,4.0,2.0,2.0,64,-0.050116666,0.46875,188.0,37.0,24.0,1,207.0,27.0,15.0,6.0,5.0,44.0,15.0,1.0,1.0,4.0,1.0,0.7950486,0.20495142,0.7950486
298,2024_10_PIT_WAS,PIT,10,315.0,4.0,3.0,1.0,72,-0.022650374,0.3611111111111111,143.0,40.0,12.0,2,195.0,32.0,14.0,14.0,3.0,34.0,4.0,1.0,1.0,7.0,1.0,0.39167774,0.60832226,0.39167774
299,2024_10_PIT_WAS,WAS,10,242.0,3.0,0.0,3.0,59,-0.13645925,0.423728813559322,60.0,22.0,10.0,4,202.0,37.0,17.0,17.0,3.0,54.0,0.0,0.0,0.0,5.0,0.0,0.59773636,0.59773636,0.40226364
300,2024_10_SF_TB,SF,10,414.0,2.0,2.0,0.0,59,0.24011229,0.5254237288135594,76.0,21.0,13.0,2,353.0,38.0,25.0,10.0,3.0,46.0,5.0,0.0,0.0,5.0,0.0,0.5733135,0.4266865,0.5733135
301,2024_10_SF_TB,TB,10,215.0,2.0,1.0,1.0,58,-0.05572677,0.39655172413793105,110.0,27.0,14.0,2,116.0,31.0,18.0,11.0,2.0,15.0,14.0,0.0,0.0,5.0,1.0,0.44124565,0.44124565,0.5587544
302,2024_10_TEN_LAC,LAC,10,311.0,3.0,1.0,2.0,55,0.2021027,0.4909090909090909,147.0,37.0,12.0,3,164.0,18.0,14.0,4.0,0.0,37.0,20.0,0.0,0.0,4.0,1.0,0.6960724,0.6960724,0.30392766
303,2024_10_TEN_LAC,TEN,10,289.0,2.0,2.0,0.0,51,0.11689302,0.45098039215686275,132.0,21.0,19.0,1,175.0,30.0,18.0,5.0,7.0,41.0,0.0,0.0,0.0,3.0,0.0,0.30461478,0.6953852,0.30461478
304,2024_11_ATL_DEN,ATL,11,226.0,0.0,0.0,0.0,55,-0.2739088,0.36363636363636365,50.0,21.0,9.0,2,197.0,34.0,20.0,9.0,4.0,26.0,0.0,0.0,1.0,4.0,2.0,0.14712927,0.85287076,0.14712927
305,2024_11_ATL_DEN,DEN,11,400.0,5.0,4.0,1.0,60,0.3771954,0.5333333333333333,105.0,26.0,14.0,2,307.0,34.0,28.0,5.0,1.0,41.0,12.0,0.0,0.0,6.0,1.0,0.84201473,0.84201473,0.15798524
306,2024_11_BAL_PIT,BAL,11,330.0,2.0,1.0,1.0,54,-0.10600445,0.4074074074074074,125.0,18.0,31.0,1,207.0,36.0,16.0,16.0,2.0,42.0,0.0,2.0,1.0,4.0,0.0,0.29301363,0.70698637,0.29301363
307,2024_11_BAL_PIT,PIT,11,305.0,0.0,0.0,0.0,72,-0.2507253,0.3194444444444444,124.0,32.0,13.0,2,205.0,40.0,23.0,12.0,4.0,37.0,5.0,0.0,1.0,4.0,0.0,0.754437,0.754437,0.24556297
308,2024_11_CIN_LAC,CIN,11,452.0,3.0,3.0,0.0,78,0.1032048,0.3717948717948718,110.0,25.0,27.0,3,356.0,53.0,28.0,22.0,3.0,42.0,34.0,0.0,0.0,5.0,3.0,0.3280545,0.6719455,0.3280545
309,2024_11_CIN_LAC,LAC,11,435.0,4.0,2.0,2.0,62,0.047009736,0.41935483870967744,155.0,25.0,30.0,3,297.0,37.0,17.0,18.0,2.0,29.0,0.0,1.0,0.0,3.0,1.0,0.7887587,0.7887587,0.21124133
310,2024_11_CLE_NO,CLE,11,445.0,2.0,2.0,0.0,71,0.030216586,0.38028169014084506,66.0,20.0,14.0,2,395.0,51.0,30.0,16.0,3.0,89.0,0.0,0.0,0.0,3.0,1.0,0.22527574,0.77472425,0.22527574
311,2024_11_CLE_NO,NO,11,475.0,5.0,2.0,3.0,56,0.31130627,0.5,216.0,26.0,75.0,4,266.0,30.0,22.0,6.0,1.0,71.0,0.0,1.0,1.0,5.0,1.0,0.76186454,0.76186454,0.23813547
312,2024_11_GB_CHI,CHI,11,391.0,2.0,0.0,2.0,69,0.20041244,0.5072463768115942,179.0,34.0,39.0,1,231.0,35.0,23.0,8.0,3.0,25.0,15.0,0.0,0.0,9.0,3.0,0.5857955,0.5857955,0.41420448
313,2024_11_GB_CHI,GB,11,367.0,3.0,1.0,2.0,43,0.26649007,0.5116279069767442,107.0,25.0,13.0,4,261.0,18.0,13.0,3.0,1.0,60.0,0.0,0.0,1.0,1.0,0.0,0.48435628,0.5156437,0.48435628
314,2024_11_HOU_DAL,DAL,11,388.0,2.0,1.0,0.0,79,-0.30534688,0.35443037974683544,64.0,18.0,13.0,2,358.0,61.0,33.0,22.0,5.0,64.0,15.0,1.0,1.0,5.0,0.0,0.22629468,0.22629468,0.77370536
315,2024_11_HOU_DAL,HOU,11,391.0,3.0,0.0,3.0,60,0.19383743,0.43333333333333335,141.0,25.0,45.0,1,257.0,35.0,23.0,10.0,1.0,37.0,20.0,0.0,1.0,4.0,1.0,0.75548685,0.24451317,0.75548685
316,2024_11_IND_NYJ,IND,11,332.0,3.0,1.0,2.0,69,0.01833998,0.391304347826087,91.0,36.0,10.0,4,272.0,33.0,20.0,10.0,2.0,39.0,0.0,1.0,0.0,6.0,1.0,0.56264573,0.4373543,0.56264573
317,2024_11_IND_NYJ,NYJ,11,253.0,3.0,2.0,1.0,52,-0.10101157,0.34615384615384615,91.0,20.0,18.0,0,184.0,32.0,22.0,7.0,3.0,29.0,15.0,0.0,0.0,4.0,0.0,0.48647,0.48647,0.51353
318,2024_11_JAX_DET,DET,11,647.0,7.0,4.0,3.0,74,0.5690216,0.6756756756756757,198.0,41.0,23.0,3,449.0,33.0,27.0,6.0,0.0,64.0,30.0,0.0,0.0,6.0,3.0,0.8944483,0.8944483,0.105551705
319,2024_11_JAX_DET,JAX,11,170.0,0.0,0.0,0.0,47,-0.3716918,0.2978723404255319,41.0,17.0,9.0,2,138.0,30.0,17.0,11.0,1.0,24.0,0.0,0.0,1.0,2.0,1.0,0.11784458,0.8821554,0.11784458
320,2024_11_KC_BUF,BUF,11,368.0,4.0,1.0,3.0,69,0.10483378,0.43478260869565216,106.0,29.0,26.0,2,262.0,40.0,27.0,12.0,0.0,30.0,0.0,0.0,1.0,9.0,1.0,0.7178269,0.7178269,0.28217313
321,2024_11_KC_BUF,KC,11,259.0,3.0,3.0,0.0,52,0.1179802,0.5192307692307693,78.0,17.0,17.0,0,196.0,35.0,23.0,8.0,2.0,31.0,15.0,0.0,2.0,5.0,0.0,0.28228253,0.71771747,0.28228253
322,2024_11_LA_NE,LA,11,405.0,4.0,4.0,0.0,48,0.40364027,0.5208333333333334,110.0,21.0,18.0,0,295.0,27.0,18.0,9.0,0.0,69.0,0.0,0.0,0.0,2.0,1.0,0.65000135,0.34999868,0.65000135
323,2024_11_LA_NE,NE,11,382.0,2.0,2.0,0.0,72,0.102063425,0.5138888888888888,125.0,30.0,16.0,2,282.0,42.0,29.0,9.0,3.0,28.0,21.0,1.0,1.0,6.0,0.0,0.3622929,0.3622929,0.6377071
324,2024_11_LV_MIA,LV,11,328.0,2.0,2.0,0.0,63,0.07929896,0.42857142857142855,60.0,17.0,20.0,1,282.0,46.0,30.0,12.0,3.0,31.0,0.0,0.0,1.0,8.0,2.0,0.20558439,0.7944156,0.20558439
325,2024_11_LV_MIA,MIA,11,353.0,4.0,3.0,1.0,63,0.3144917,0.5079365079365079,82.0,26.0,30.0,7,288.0,37.0,28.0,7.0,2.0,57.0,15.0,0.0,0.0,8.0,2.0,0.7431472,0.7431472,0.25685287
326,2024_11_MIN_TEN,MIN,11,319.0,3.0,2.0,1.0,66,-0.053563792,0.3787878787878788,83.0,32.0,12.0,3,246.0,34.0,20.0,12.0,2.0,47.0,25.0,1.0,0.0,5.0,0.0,0.81475824,0.18524174,0.81475824
327,2024_11_MIN_TEN,TEN,11,294.0,1.0,1.0,0.0,55,-0.14260744,0.2727272727272727,33.0,19.0,10.0,5,295.0,36.0,17.0,13.0,5.0,98.0,0.0,0.0,1.0,6.0,0.0,0.27794418,0.27794418,0.7220558
328,2024_11_SEA_SF,SEA,11,289.0,2.0,0.0,2.0,59,0.00345949,0.4745762711864407,94.0,23.0,16.0,0,221.0,36.0,25.0,6.0,4.0,26.0,0.0,0.0,1.0,6.0,1.0,0.4031898,0.59681016,0.4031898
329,2024_11_SEA_SF,SF,11,277.0,2.0,1.0,1.0,57,0.102958895,0.47368421052631576,131.0,27.0,13.0,2,159.0,30.0,21.0,6.0,2.0,22.0,5.0,0.0,1.0,7.0,0.0,0.5860853,0.5860853,0.41391465
330,2024_11_WAS_PHI,PHI,11,435.0,3.0,0.0,3.0,69,0.20099255,0.463768115942029,229.0,39.0,39.0,1,221.0,30.0,18.0,10.0,2.0,43.0,5.0,0.0,0.0,9.0,0.0,0.46209332,0.46209332,0.5379067
331,2024_11_WAS_PHI,WAS,11,266.0,2.0,1.0,1.0,64,-0.11744629,0.4375,93.0,28.0,18.0,4,191.0,36.0,22.0,9.0,3.0,34.0,10.0,0.0,1.0,3.0,1.0,0.47466245,0.5253376,0.47466245
332,2024_12_ARI_SEA,ARI,12,298.0,1.0,0.0,0.0,56,-0.18470706,0.35714285714285715,49.0,14.0,14.0,1,285.0,42.0,24.0,12.0,5.0,30.0,35.0,0.0,1.0,3.0,0.0,0.30732352,0.6926765,0.30732352
333,2024_12_ARI_SEA,SEA,12,287.0,1.0,1.0,0.0,59,-0.06546134,0.3898305084745763,67.0,23.0,14.0,5,254.0,36.0,22.0,8.0,5.0,46.0,0.0,0.0,1.0,7.0,0.0,0.72459686,0.72459686,0.27540317
334,2024_12_BAL_LAC,BAL,12,391.0,4.0,2.0,2.0,59,0.32516113,0.4576271186440678,214.0,35.0,51.0,3,177.0,24.0,16.0,6.0,1.0,40.0,10.0,0.0,0.0,8.0,3.0,0.5624828,0.43751717,0.5624828
335,2024_12_BAL_LAC,LAC,12,285.0,2.0,0.0,2.0,60,0.0075580715,0.4166666666666667,83.0,20.0,17.0,2,218.0,40.0,21.0,15.0,4.0,19.0,0.0,0.0,0.0,5.0,2.0,0.44805202,0.44805202,0.55194795
336,2024_12_DAL_WAS,DAL,12,332.0,2.0,2.0,0.0,61,-0.055230647,0.45901639344262296,91.0,28.0,9.0,3,247.0,33.0,24.0,8.0,1.0,41.0,15.0,1.0,0.0,2.0,0.0,0.48783267,0.51216733,0.48783267
337,2024_12_DAL_WAS,WAS,12,414.0,3.0,2.0,1.0,67,-0.029198589,0.40298507462686567,145.0,26.0,23.0,2,275.0,41.0,25.0,10.0,4.0,86.0,0.0,1.0,2.0,4.0,0.0,0.5128829,0.5128829,0.48711714
338,2024_12_DEN_LV,DEN,12,325.0,2.0,2.0,0.0,65,0.03901947,0.4,63.0,22.0,18.0,6,273.0,43.0,25.0,17.0,1.0,37.0,0.0,0.0,0.0,6.0,0.0,0.59912884,0.40087113,0.59912884
339,2024_12_DEN_LV,LV,12,369.0,1.0,1.0,0.0,73,-0.21208236,0.3972602739726027,69.0,16.0,19.0,1,328.0,57.0,31.0,20.0,5.0,34.0,7.0,1.0,1.0,4.0,2.0,0.38889462,0.38889462,0.6111054
340,2024_12_DET_IND,DET,12,391.0,3.0,0.0,3.0,71,0.15357555,0.5211267605633803,138.0,32.0,17.0,3,269.0,39.0,26.0,10.0,3.0,27.0,17.0,0.0,0.0,9.0,0.0,0.77589905,0.22410093,0.77589905
341,2024_12_DET_IND,IND,12,270.0,0.0,0.0,0.0,48,-0.14250006,0.3333333333333333,98.0,20.0,17.0,1,172.0,28.0,11.0,17.0,0.0,39.0,24.0,0.0,0.0,3.0,0.0,0.3296847,0.3296847,0.6703153
