player_id,player_name,player_abbr,game_id,week,recent_team,opponent_team,season,season_type,position,headshot_url,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,fantasy_points,fantasy_points_ppr,rushing_yards_before_contact,rushing_yards_before_contact_avg,rushing_yards_after_contact,rushing_yards_after_contact_avg,rushing_broken_tackles,efficiency,percent_attempts_gte_eight_defenders,avg_time_to_los,expected_rush_yards,rush_yards_over_expected,rush_yards_over_expected_per_att,rush_pct_over_expected
00-0038542,Bijan Robinson,B.Robinson,2024_14_ATL_MIN,14,ATL,MIN,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rydwvaod6ethdjap41l6",22,92.0,1,0.0,0.0,5.0,6.5173794e-05,1,2,2,9.0,0,0.0,0.0,-3.0,12.0,0.0,-0.21762168,18.1,20.1,26.0,1.2,66.0,3.0,2.0,4.601304347826088,18.181818181818183,2.822736842105263,79.56604740761028,10.433952592389716,0.4968548853518912,0.42857142857142855
00-0038542,Bijan Robinson,B.Robinson,2024_15_ATL_LV,15,ATL,LV,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rydwvaod6ethdjap41l6",22,125.0,0,0.0,0.0,5.0,-0.18184395,0,1,2,10.0,0,0.0,0.0,7.0,6.0,1.0,0.47055757,13.5,14.5,70.0,3.2,55.0,2.5,1.0,3.71304,9.090909090909092,2.9188571428571426,82.27506881366028,42.72493118633972,1.9420423266518052,0.5454545454545454
00-0038542,Bijan Robinson,B.Robinson,2024_16_NYG_ATL,16,ATL,NYG,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rydwvaod6ethdjap41l6",22,94.0,2,0.0,0.0,8.0,2.2786906,0,2,2,9.0,0,0.0,0.0,-5.0,14.0,1.0,1.0724344,22.3,24.3,43.0,2.0,51.0,2.3,0.0,4.45468085106383,4.545454545454546,2.7289999999999996,82.42862070821349,11.571379291786513,0.525971785990296,0.5
00-0038542,Bijan Robinson,B.Robinson,2024_17_ATL_WAS,17,ATL,WAS,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rydwvaod6ethdjap41l6",17,90.0,2,1.0,0.0,6.0,2.6619542,0,3,5,8.0,0,0.0,0.0,28.0,13.0,0.0,-2.679721,21.8,24.8,46.0,2.7,44.0,2.6,0.0,4.401111111111112,17.647058823529413,3.0987058823529416,66.63005915586787,23.36994084413213,1.4606213027582582,0.5625
00-0038542,Bijan Robinson,B.Robinson,2024_18_CAR_ATL,18,ATL,CAR,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rydwvaod6ethdjap41l6",28,170.0,2,0.0,0.0,15.0,11.521054,0,2,5,3.0,0,0.0,0.0,25.0,9.0,0.0,-2.5434334,29.3,31.3,84.0,3.0,86.0,3.1,4.0,3.5709411764705887,21.428571428571427,2.9945185185185186,136.07482188271817,33.92517811728183,1.211613504188637,0.6428571428571429
00-0039794,Braelon Allen,B.Allen,2024_03_NE_NYJ,3,NYJ,NE,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/p0fylkec7poarrjosefz",11,55.0,0,0.0,0.0,2.0,0.59437287,0,3,3,13.0,0,0.0,0.0,0.0,13.0,0.0,0.12778713,6.8,9.8,22.0,2.0,33.0,3.0,1.0,3.3163636363636364,27.27272727272727,2.6743636363636365,42.57414937636233,12.425850623637672,1.1296227839670612,0.5454545454545454
00-0039794,Braelon Allen,B.Allen,2024_08_NYJ_NE,8,NYJ,NE,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/p0fylkec7poarrjosefz",12,32.0,1,0.0,0.0,4.0,0.17913276,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,9.2,14.0,1.2,18.0,1.5,0.0,4.878124999999999,16.666666666666664,2.6447499999999997,49.723241243895274,-21.723241243895274,-1.9748401130813884,0.09090909090909091
00-0039794,Braelon Allen,B.Allen,2024_14_NYJ_MIA,14,NYJ,MIA,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/p0fylkec7poarrjosefz",11,43.0,0,0.0,0.0,1.0,-0.607274,0,4,5,38.0,0,0.0,0.0,1.0,37.0,3.0,1.9125509,8.1,12.1,24.0,2.2,19.0,1.7,1.0,3.9988372093023252,9.090909090909092,2.7021999999999995,43.072025041331834,-0.07202504133183396,-0.0065477310301667235,0.5454545454545454
00-0038120,Breece Hall,B.Hall,2024_01_NYJ_SF,1,NYJ,SF,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ekmqygsmfkwwwdmuox4r",16,54.0,1,0.0,0.0,2.0,-3.7121902,0,5,6,39.0,0,1.0,1.0,0.0,42.0,2.0,-3.7531168,13.3,18.3,19.0,1.2,35.0,2.2,1.0,4.849074074074075,12.5,2.9891250000000005,62.685157777705605,-8.685157777705605,-0.5428223611066003,0.25
00-0038120,Breece Hall,B.Hall,2024_02_NYJ_TEN,2,NYJ,TEN,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ekmqygsmfkwwwdmuox4r",14,62.0,0,0.0,0.0,3.0,-1.6291413,0,7,8,52.0,1,0.0,0.0,16.0,42.0,1.0,1.6805189,17.4,24.4,14.0,1.0,48.0,3.4,1.0,4.08741935483871,0.0,2.7714545454545454,45.258782437868234,16.741217562131766,1.1958012544379832,0.5714285714285714
00-0038120,Breece Hall,B.Hall,2024_03_NE_NYJ,3,NYJ,NE,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ekmqygsmfkwwwdmuox4r",16,54.0,1,1.0,0.0,4.0,-1.2898824,0,4,5,29.0,0,0.0,0.0,12.0,17.0,1.0,0.8455602,14.3,18.3,24.0,1.5,30.0,1.9,0.0,4.297777777777777,25.0,2.698642857142857,50.26158351982472,3.7384164801752817,0.2336510300109551,0.5625
00-0038120,Breece Hall,B.Hall,2024_04_DEN_NYJ,4,NYJ,DEN,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ekmqygsmfkwwwdmuox4r",10,4.0,0,0.0,0.0,0.0,-5.738938,0,2,5,14.0,0,0.0,0.0,21.0,15.0,0.0,-2.272707,1.8,3.8,1.0,0.1,3.0,0.3,0.0,25.7375,40.0,2.9339999999999997,20.220057784196502,-16.220057784196502,-1.6220057784196502,0.0
00-0038120,Breece Hall,B.Hall,2024_06_BUF_NYJ,6,NYJ,BUF,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ekmqygsmfkwwwdmuox4r",18,113.0,0,0.0,0.0,4.0,0.2031648,0,5,6,56.0,0,0.0,0.0,20.0,39.0,2.0,0.9185191,16.9,21.9,72.0,4.0,41.0,2.3,1.0,3.3730973451327446,0.0,2.9995625,68.73284442396525,30.267155576034753,2.01781037173565,0.3333333333333333
00-0038120,Breece Hall,B.Hall,2024_07_NYJ_PIT,7,NYJ,PIT,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ekmqygsmfkwwwdmuox4r",12,38.0,1,0.0,0.0,2.0,-0.03334956,0,6,9,103.0,0,0.0,0.0,-11.0,108.0,3.0,4.5114584,20.1,26.1,16.0,1.3,22.0,1.8,1.0,5.371315789473685,8.333333333333332,2.874625,53.97992870844141,-14.979928708441413,-1.361811700767401,0.18181818181818182
00-0038120,Breece Hall,B.Hall,2024_08_NYJ_NE,8,NYJ,NE,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ekmqygsmfkwwwdmuox4r",16,80.0,0,1.0,0.0,2.0,1.4174453,0,1,3,9.0,0,0.0,0.0,3.0,9.0,0.0,-2.6653993,8.9,9.9,52.0,3.3,28.0,1.8,0.0,3.8713749999999996,12.5,2.7708125000000003,78.03239719821505,1.967602801784949,0.12297517511155931,0.4375
00-0038120,Breece Hall,B.Hall,2024_09_HOU_NYJ,9,NYJ,HOU,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ekmqygsmfkwwwdmuox4r",15,74.0,0,1.0,0.0,3.0,0.09772915,0,2,4,11.0,0,0.0,0.0,-12.0,19.0,1.0,-0.76600415,8.5,10.5,25.0,1.7,49.0,3.3,0.0,4.231351351351352,33.33333333333333,3.002076923076923,70.19400665964253,3.8059933403574746,0.253732889357165,0.4
00-0038120,Breece Hall,B.Hall,2024_10_NYJ_ARI,10,NYJ,ARI,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ekmqygsmfkwwwdmuox4r",10,52.0,0,0.0,0.0,2.0,1.5381202,0,4,4,31.0,0,0.0,0.0,7.0,24.0,1.0,1.2412477,8.3,12.3,36.0,3.6,16.0,1.6,0.0,3.7876923076923075,0.0,2.7529,47.10430176323495,4.89569823676505,0.489569823676505,0.7
00-0038120,Breece Hall,B.Hall,2024_11_IND_NYJ,11,NYJ,IND,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ekmqygsmfkwwwdmuox4r",16,78.0,1,0.0,0.0,3.0,-0.21116921,0,7,7,43.0,1,0.0,0.0,-3.0,46.0,1.0,0.06891931,24.1,31.1,29.0,1.8,49.0,3.1,2.0,3.426538461538461,6.25,2.9258124999999997,58.79551984690103,19.20448015309897,1.2002800095686856,0.375
00-0038120,Breece Hall,B.Hall,2024_13_SEA_NYJ,13,NYJ,SEA,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ekmqygsmfkwwwdmuox4r",12,60.0,0,2.0,1.0,1.0,-3.940479,1,0,1,0.0,0,0.0,0.0,4.0,0.0,0.0,-0.51379716,6.0,6.0,40.0,3.3,20.0,1.7,0.0,4.238499999999999,8.333333333333332,3.0945000000000005,63.88610416979212,-3.8861041697921195,-0.32384201414934327,0.4166666666666667
00-0038120,Breece Hall,B.Hall,2024_16_LA_NYJ,16,NYJ,LA,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ekmqygsmfkwwwdmuox4r",14,52.0,0,0.0,0.0,2.0,-4.1582665,0,5,6,38.0,0,0.0,0.0,-20.0,61.0,2.0,0.5290298,9.0,14.0,28.0,2.0,24.0,1.7,1.0,4.439615384615385,14.285714285714285,2.594357142857143,65.57682901651613,-13.576829016516129,-0.9697735011797235,0.35714285714285715
00-0038120,Breece Hall,B.Hall,2024_17_NYJ_BUF,17,NYJ,BUF,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ekmqygsmfkwwwdmuox4r",10,45.0,0,0.0,0.0,4.0,0.36291826,0,1,1,8.0,0,0.0,0.0,-4.0,12.0,0.0,-0.34944287,5.3,6.3,19.0,1.9,26.0,2.6,0.0,4.312444444444443,0.0,3.165666666666666,45.122453301511776,-10.122453301511776,-1.1247170335013084,0.2222222222222222
00-0038120,Breece Hall,B.Hall,2024_18_MIA_NYJ,18,NYJ,MIA,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ekmqygsmfkwwwdmuox4r",12,57.0,0,0.0,0.0,3.0,-1.6462779,1,3,5,15.0,1,0.0,0.0,-16.0,27.0,1.0,-0.1029368,15.2,18.2,29.0,2.4,28.0,2.3,0.0,4.482631578947368,8.333333333333332,3.0604000000000005,56.74372162564606,-1.7437216256460601,-0.15852014778600546,0.45454545454545453
00-0039361,Bucky Irving,B.Irving,2024_04_PHI_TB,4,TB,PHI,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wjaqkrtdhwf16wldi83h",10,49.0,1,0.0,0.0,3.0,3.1190767,0,1,2,6.0,0,0.0,0.0,-4.0,6.0,0.0,-0.7359275,11.5,12.5,22.0,2.2,27.0,2.7,0.0,3.702448979591837,20.0,2.7558,35.55711542304359,13.44288457695641,1.3442884576956409,0.4
00-0039361,Bucky Irving,B.Irving,2024_06_TB_NO,6,TB,NO,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wjaqkrtdhwf16wldi83h",14,81.0,1,0.0,0.0,4.0,-0.37200695,0,2,2,24.0,0,0.0,0.0,-8.0,32.0,1.0,2.8328009,16.5,18.5,27.0,1.9,54.0,3.9,2.0,3.5770370370370363,14.285714285714285,2.572583333333333,49.992880820321496,21.007119179678504,1.7505932649732088,0.5
00-0039361,Bucky Irving,B.Irving,2024_10_SF_TB,10,TB,SF,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wjaqkrtdhwf16wldi83h",13,73.0,1,0.0,0.0,4.0,3.232967,0,3,3,14.0,0,0.0,0.0,-9.0,23.0,1.0,-0.6419976,14.7,17.7,47.0,3.6,26.0,2.0,0.0,3.1649315068493156,15.384615384615385,2.80275,54.88662086027151,18.113379139728487,1.3933368569021913,0.6153846153846154
00-0039361,Bucky Irving,B.Irving,2024_12_TB_NYG,12,TB,NYG,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wjaqkrtdhwf16wldi83h",12,88.0,1,1.0,0.0,2.0,3.0258646,0,6,6,64.0,0,0.0,0.0,-13.0,77.0,2.0,4.0134735,21.2,27.2,16.0,1.3,71.0,5.9,1.0,2.723750000000001,8.333333333333332,3.100090909090909,39.14407185781,48.85592814219,4.0713273451825005,0.5
00-0039361,Bucky Irving,B.Irving,2024_13_TB_CAR,13,TB,CAR,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wjaqkrtdhwf16wldi83h",25,152.0,1,0.0,0.0,7.0,5.6228385,0,3,3,33.0,0,0.0,0.0,-12.0,45.0,2.0,2.346124,24.5,27.5,72.0,2.9,80.0,3.2,1.0,2.8355263157894743,32.0,2.6686956521739136,127.87007775809208,24.12992224190792,0.9651968896763168,0.44
00-0039361,Bucky Irving,B.Irving,2024_15_TB_LAC,15,TB,LAC,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wjaqkrtdhwf16wldi83h",15,117.0,0,0.0,0.0,3.0,4.053199,0,2,2,-4.0,0,0.0,0.0,-7.0,3.0,0.0,-1.7999886,11.3,13.3,37.0,2.5,80.0,5.3,1.0,2.6535897435897438,6.666666666666667,2.9006,91.2808128923823,21.7191871076177,1.5513705076869786,0.2857142857142857
00-0039361,Bucky Irving,B.Irving,2024_16_TB_DAL,16,TB,DAL,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wjaqkrtdhwf16wldi83h",16,68.0,1,0.0,0.0,5.0,2.2873085,0,3,3,24.0,0,0.0,0.0,-11.0,35.0,1.0,2.1162434,15.2,18.2,35.0,2.2,33.0,2.1,1.0,3.8810294117647053,6.25,3.0568750000000002,56.81805249978719,11.181947500212807,0.6988717187633005,0.5625
00-0039361,Bucky Irving,B.Irving,2024_17_CAR_TB,17,TB,CAR,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wjaqkrtdhwf16wldi83h",20,113.0,0,0.0,0.0,7.0,3.7633686,0,4,4,77.0,0,0.0,0.0,-13.0,90.0,3.0,5.503396,19.0,23.0,77.0,3.9,36.0,1.8,1.0,3.526017699115044,15.0,2.8086666666666664,81.50974566059604,30.49025433940396,1.6047502283896822,0.42105263157894735
00-0039361,Bucky Irving,B.Irving,2024_18_NO_TB,18,TB,NO,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wjaqkrtdhwf16wldi83h",19,89.0,1,0.0,0.0,2.0,1.4674617,0,2,5,-5.0,0,0.0,0.0,-23.0,9.0,0.0,-3.5656261,14.4,16.4,71.0,3.7,18.0,0.9,0.0,4.233258426966292,21.052631578947366,3.3686470588235293,57.6032323038422,15.396767696157802,1.0264511797438536,0.5333333333333333
00-0039361,Bucky Irving,B.Irving,2024_19_WAS_TB,19,TB,WAS,2024,POST,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wjaqkrtdhwf16wldi83h",17,77.0,0,0.0,0.0,3.0,-1.0711657,0,2,2,6.0,1,0.0,0.0,-6.0,12.0,1.0,0.82391053,14.3,16.3,38.0,2.2,39.0,2.3,1.0,3.796233766233766,17.647058823529413,2.7728571428571436,73.61427989664064,3.385720103359361,0.19916000607996243,0.5882352941176471
00-0036414,Cam Akers,C.Akers,2024_04_JAX_HOU,4,HOU,JAX,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dutj0wamu7giwghnmr4m",13,53.0,0,0.0,0.0,1.0,-2.9098687,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,5.3,35.0,2.7,18.0,1.4,0.0,5.613584905660377,15.384615384615385,3.367416666666667,64.74140538067567,-13.741405380675673,-1.145117115056306,0.25
00-0036414,Cam Akers,C.Akers,2024_10_MIN_JAX,10,MIN,JAX,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dutj0wamu7giwghnmr4m",13,38.0,0,0.0,0.0,3.0,-3.2540212,0,1,1,9.0,0,0.0,0.0,-4.0,13.0,0.0,-0.12145445,4.7,5.7,18.0,1.4,20.0,1.5,0.0,5.343684210526315,30.76923076923077,2.693909090909091,71.38155841963814,-33.38155841963814,-2.5678121861260106,0.23076923076923078
00-0036414,Cam Akers,C.Akers,2024_11_MIN_TEN,11,MIN,TEN,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dutj0wamu7giwghnmr4m",10,25.0,0,0.0,0.0,1.0,-2.8492057,0,2,2,11.0,1,0.0,0.0,2.0,9.0,1.0,1.4773852,9.6,11.6,17.0,1.7,8.0,0.8,0.0,5.2836,20.0,2.898875,39.701716636606726,-14.701716636606726,-1.4701716636606725,0.1
00-0036414,Cam Akers,C.Akers,2024_15_CHI_MIN,15,MIN,CHI,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dutj0wamu7giwghnmr4m",10,24.0,1,0.0,0.0,3.0,-1.929195,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,8.4,6.0,0.6,18.0,1.8,0.0,6.226249999999999,10.0,2.645,34.043980738458075,-10.043980738458075,-1.0043980738458074,0.3
00-0039325,Carson Steele,C.Steele,2024_03_KC_ATL,3,KC,ATL,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lhkvntmjrt4fbsxi3hrt",17,72.0,0,0.0,0.0,6.0,0.36020902,0,1,2,2.0,0,0.0,0.0,-6.0,8.0,0.0,-0.7914683,7.4,8.4,32.0,1.9,40.0,2.4,0.0,2.926527777777778,17.647058823529413,2.425875,68.24493120014846,3.755068799851543,0.22088639999126722,0.4117647058823529
00-0038597,Chase Brown,C.Brown,2024_04_CIN_CAR,4,CIN,CAR,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rxzzjpgjgjsmmkekp6zu",15,80.0,2,0.0,0.0,4.0,5.1768074,0,2,3,12.0,0,0.0,0.0,0.0,14.0,1.0,-0.6441916,21.2,23.2,45.0,3.0,35.0,2.3,1.0,3.293,33.33333333333333,2.6797333333333335,55.65641228545952,24.343587714540483,1.6229058476360323,0.6666666666666666
00-0038597,Chase Brown,C.Brown,2024_05_BAL_CIN,5,CIN,BAL,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rxzzjpgjgjsmmkekp6zu",12,46.0,0,0.0,0.0,3.0,-3.5001037,1,3,3,8.0,1,0.0,0.0,3.0,5.0,1.0,0.11581116,13.4,16.4,27.0,2.3,19.0,1.6,2.0,3.8947826086956514,33.33333333333333,2.6932727272727273,48.97887609760737,-2.978876097607369,-0.24823967480061407,0.3333333333333333
00-0038597,Chase Brown,C.Brown,2024_06_CIN_NYG,6,CIN,NYG,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rxzzjpgjgjsmmkekp6zu",10,53.0,1,1.0,0.0,1.0,1.8301361,0,2,3,11.0,0,0.0,0.0,-9.0,21.0,1.0,-0.87475,12.4,14.4,49.0,4.9,4.0,0.4,1.0,4.136792452830188,10.0,3.1718750000000004,47.04273951482954,5.957260485170458,0.5957260485170458,0.3
00-0038597,Chase Brown,C.Brown,2024_07_CIN_CLE,7,CIN,CLE,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rxzzjpgjgjsmmkekp6zu",15,44.0,0,0.0,0.0,2.0,-4.2655177,0,2,2,9.0,0,0.0,0.0,-2.0,11.0,0.0,0.2352901,5.3,7.3,30.0,2.0,14.0,0.9,3.0,5.761818181818181,40.0,2.7488333333333332,43.132912427524076,-3.132912427524076,-0.22377945910886257,0.2857142857142857
00-0038597,Chase Brown,C.Brown,2024_08_PHI_CIN,8,CIN,PHI,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rxzzjpgjgjsmmkekp6zu",12,32.0,1,0.0,0.0,2.0,-2.034532,0,2,4,2.0,0,0.0,0.0,-2.0,6.0,0.0,-2.52521,9.4,11.4,28.0,2.3,4.0,0.3,0.0,5.287187499999999,8.333333333333332,2.4056666666666664,48.758831444218096,-16.758831444218096,-1.3965692870181747,0.16666666666666666
00-0038597,Chase Brown,C.Brown,2024_09_LV_CIN,9,CIN,LV,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rxzzjpgjgjsmmkekp6zu",27,120.0,0,0.0,0.0,3.0,-1.838328,0,5,5,37.0,1,0.0,0.0,3.0,34.0,4.0,3.433889,21.7,26.7,73.0,2.7,47.0,1.7,1.0,3.5774999999999997,18.51851851851852,2.5932400000000007,92.61537510058034,27.384624899419663,1.0142453666451727,0.5555555555555556
00-0038597,Chase Brown,C.Brown,2024_10_CIN_BAL,10,CIN,BAL,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rxzzjpgjgjsmmkekp6zu",13,42.0,1,1.0,1.0,1.0,-5.497937,0,9,11,52.0,0,0.0,0.0,-4.0,48.0,3.0,0.83311164,13.4,22.4,17.0,1.3,25.0,1.9,1.0,4.227142857142857,15.384615384615385,2.714538461538462,61.95409489949569,-19.954094899495693,-1.5349303768842841,0.3076923076923077
00-0038597,Chase Brown,C.Brown,2024_11_CIN_LAC,11,CIN,LAC,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rxzzjpgjgjsmmkekp6zu",22,86.0,0,0.0,0.0,4.0,0.25365734,0,5,7,57.0,0,0.0,0.0,31.0,31.0,2.0,1.2441669,14.3,19.3,36.0,1.6,50.0,2.3,4.0,3.8795348837209302,13.636363636363635,2.6616,80.51426044318147,-1.5142604431814704,-0.07571302215907352,0.2
00-0038597,Chase Brown,C.Brown,2024_13_PIT_CIN,13,CIN,PIT,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rxzzjpgjgjsmmkekp6zu",12,70.0,1,0.0,0.0,4.0,0.39724818,0,3,3,30.0,0,0.0,0.0,-5.0,35.0,2.0,1.8737117,16.0,19.0,40.0,3.3,30.0,2.5,1.0,3.3021428571428566,25.0,2.5337,38.56684593689961,31.43315406310039,2.6194295052583656,0.3333333333333333
00-0038597,Chase Brown,C.Brown,2024_14_CIN_DAL,14,CIN,DAL,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rxzzjpgjgjsmmkekp6zu",14,58.0,0,0.0,0.0,3.0,-0.6275899,0,6,8,65.0,1,0.0,0.0,19.0,67.0,4.0,1.6305721,18.3,24.3,31.0,2.2,27.0,1.9,0.0,3.518275862068965,0.0,2.4944615384615383,58.98447311353607,-0.9844731135360689,-0.07031950810971921,0.5
00-0038597,Chase Brown,C.Brown,2024_15_CIN_TEN,15,CIN,TEN,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rxzzjpgjgjsmmkekp6zu",25,97.0,1,0.0,0.0,9.0,4.1509223,0,3,3,16.0,1,0.0,0.0,9.0,7.0,1.0,1.1645644,23.3,26.3,65.0,2.6,32.0,1.3,4.0,3.569278350515463,8.0,2.43295652173913,108.05862637822837,-33.05862637822837,-1.437331581662103,0.17391304347826086
00-0038597,Chase Brown,C.Brown,2024_16_CLE_CIN,16,CIN,CLE,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rxzzjpgjgjsmmkekp6zu",18,91.0,0,0.0,0.0,5.0,1.5115154,0,3,3,18.0,0,0.0,0.0,7.0,11.0,2.0,2.2183313,10.9,13.9,69.0,3.8,22.0,1.2,1.0,3.1465934065934063,33.33333333333333,2.3868125000000004,55.76494889190395,35.23505110809605,1.9575028393386695,0.5
00-0038597,Chase Brown,C.Brown,2024_17_DEN_CIN,17,CIN,DEN,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rxzzjpgjgjsmmkekp6zu",20,67.0,0,0.0,0.0,3.0,-6.0020914,0,4,4,24.0,0,0.0,0.0,1.0,23.0,2.0,2.9612145,9.1,13.1,28.0,1.4,39.0,2.0,1.0,4.96910447761194,20.0,2.927578947368421,67.05702024985392,-0.05702024985392029,-0.0028510124926960146,0.45
00-0033280,Christian McCaffrey,C.McCaffrey,2024_10_SF_TB,10,SF,TB,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/umiv5sn2xxrjdjwjtkqm",13,39.0,0,0.0,0.0,1.0,-3.2786186,0,6,7,68.0,0,0.0,0.0,37.0,31.0,3.0,4.5970345,10.7,16.7,35.0,2.7,4.0,0.3,1.0,5.992307692307692,53.84615384615385,2.966727272727273,73.07656610501647,-34.07656610501647,-2.6212743157704974,0.07692307692307693
00-0033280,Christian McCaffrey,C.McCaffrey,2024_11_SEA_SF,11,SF,SEA,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/umiv5sn2xxrjdjwjtkqm",19,79.0,0,0.0,0.0,5.0,0.90686935,0,4,5,27.0,0,0.0,0.0,20.0,11.0,1.0,-4.6035123,10.6,14.6,42.0,2.2,37.0,1.9,0.0,4.644556962025318,10.526315789473683,2.9648888888888894,71.42889783516563,6.571102164834372,0.3650612313796873,0.4444444444444444
00-0033280,Christian McCaffrey,C.McCaffrey,2024_12_SF_GB,12,SF,GB,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/umiv5sn2xxrjdjwjtkqm",11,31.0,0,0.0,0.0,2.0,-3.215815,0,3,4,37.0,0,1.0,1.0,8.0,33.0,1.0,-5.015009,4.8,7.8,9.0,0.8,22.0,2.0,0.0,5.70483870967742,18.181818181818183,3.1742,36.5059000906708,-5.505900090670799,-0.5005363718791636,0.45454545454545453
00-0036555,Chuba Hubbard,C.Hubbard,2024_02_LAC_CAR,2,CAR,LAC,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oyis5zooijf0xfme9csj",10,64.0,0,0.0,0.0,3.0,0.7904663,0,4,5,12.0,0,0.0,0.0,-10.0,20.0,0.0,-3.9146667,7.6,11.6,18.0,1.8,46.0,4.6,0.0,2.8178124999999996,0.0,2.3243,57.19502955453612,6.80497044546388,0.680497044546388,0.6
00-0036555,Chuba Hubbard,C.Hubbard,2024_03_CAR_LV,3,CAR,LV,2024,REG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oyis5zooijf0xfme9csj",21,114.0,0,0.0,0.0,7.0,3.7373092,0,5,5,55.0,1,0.0,0.0,-13.0,68.0,4.0,5.3511786,22.9,27.9,60.0,2.9,54.0,2.6,1.0,2.9988596491228074,28.57142857142857,2.6750952380952375,81.05596174191201,32.944038258087986,1.5687637265756185,0.6666666666666666
