player_id,player_abbr,player_name,position,headshot_url,recent_team,season,week,season_type,opponent_team,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr
00-0039849,M.Harrison,Marvin Harrison,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/o6hg5zeofmxvzjjpo2sf",ARI,2024,14,REG,SEA,4,8,49.0,0,0.0,0.0,83.0,8.0,3.0,-4.6370254,0,0.5903614,0.21052632,0.52866244,0.6858532,0.0,4.9,8.9
00-0039849,M.Harrison,Marvin Harrison,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/o6hg5zeofmxvzjjpo2sf",ARI,2024,15,REG,NE,2,6,32.0,0,0.0,0.0,88.0,22.0,1.0,-1.5400842,0,0.36363637,0.19354838,0.54658383,0.67293125,0.0,3.2,5.2
00-0039849,M.Harrison,Marvin Harrison,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/o6hg5zeofmxvzjjpo2sf",ARI,2024,16,REG,CAR,4,8,39.0,0,0.0,0.0,85.0,4.0,2.0,-0.64842826,0,0.45882353,0.27586207,0.46195653,0.73716265,0.0,3.9,7.9
00-0039849,M.Harrison,Marvin Harrison,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/o6hg5zeofmxvzjjpo2sf",ARI,2024,17,REG,LA,6,10,96.0,0,0.0,0.0,156.0,13.0,4.0,5.9405603,0,0.61538464,0.22222222,0.5,0.68333334,0.0,9.6,15.6
00-0039849,M.Harrison,Marvin Harrison,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/o6hg5zeofmxvzjjpo2sf",ARI,2024,18,REG,SF,5,6,63.0,1,0.0,0.0,70.0,8.0,3.0,5.287747,0,0.9,0.1875,0.31390134,0.5009809,0.0,12.3,17.3
00-0039853,J.Baker,Javon Baker,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/k9junpcjhuulnixdqnqn",NE,2024,12,REG,MIA,0,1,0.0,0,0.0,0.0,13.0,0.0,0.0,-1.0062306,0,0.0,0.027027028,0.04452055,0.071704924,0.0,0.0,0.0
00-0039853,J.Baker,Javon Baker,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/k9junpcjhuulnixdqnqn",NE,2024,16,REG,BUF,0,1,0.0,0,0.0,0.0,19.0,0.0,0.0,-0.522066,0,0.0,0.032258064,0.08260869,0.10621318,0.0,0.0,0.0
00-0039853,J.Baker,Javon Baker,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/k9junpcjhuulnixdqnqn",NE,2024,17,REG,LAC,0,1,0.0,0,0.0,0.0,6.0,0.0,0.0,-0.5025886,0,0.0,0.04347826,0.028037382,0.08484356,0.0,0.0,0.0
00-0039853,J.Baker,Javon Baker,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/k9junpcjhuulnixdqnqn",NE,2024,18,REG,BUF,1,1,12.0,0,0.0,0.0,12.0,0.0,1.0,1.1896094,0,1.0,0.035714287,0.04225352,0.0831489,0.0,1.2,2.2
00-0039855,J.McMillan,Jalen McMillan,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zdxkyl8gy4dqiq6evfzp",TB,2024,1,REG,WAS,1,3,32.0,1,0.0,0.0,54.0,3.0,1.0,0.90317094,0,0.5925926,0.1,0.3857143,0.42,0.0,9.2,10.2
00-0039855,J.McMillan,Jalen McMillan,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zdxkyl8gy4dqiq6evfzp",TB,2024,2,REG,DET,1,2,21.0,0,0.0,0.0,39.0,0.0,1.0,0.42906326,0,0.53846157,0.10526316,0.25657895,0.3375,0.0,2.1,3.1
00-0039855,J.McMillan,Jalen McMillan,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zdxkyl8gy4dqiq6evfzp",TB,2024,3,REG,DEN,1,1,6.0,0,0.0,0.0,1.0,5.0,1.0,0.46483716,0,6.0,0.03125,0.009259259,0.05335648,0.0,0.6,1.6
00-0039855,J.McMillan,Jalen McMillan,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zdxkyl8gy4dqiq6evfzp",TB,2024,6,REG,NO,0,1,0.0,0,0.0,0.0,12.0,0.0,0.0,-5.942902,0,0.0,0.027777778,0.055045873,0.08019878,0.0,0.0,0.0
00-0039855,J.McMillan,Jalen McMillan,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zdxkyl8gy4dqiq6evfzp",TB,2024,7,REG,BAL,3,8,15.0,0,0.0,0.0,100.0,8.0,1.0,-6.2845283,0,0.15,0.17777778,0.25510204,0.44523808,0.0,2.6,5.6
00-0039855,J.McMillan,Jalen McMillan,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zdxkyl8gy4dqiq6evfzp",TB,2024,8,REG,ATL,4,7,35.0,0,0.0,0.0,95.0,16.0,2.0,-1.4750552,0,0.36842105,0.1521739,0.3114754,0.44629365,0.0,5.2,9.2
00-0039855,J.McMillan,Jalen McMillan,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zdxkyl8gy4dqiq6evfzp",TB,2024,12,REG,NYG,1,2,11.0,0,0.0,0.0,34.0,5.0,1.0,1.2274437,0,0.32352942,0.06666667,0.16267942,0.21387559,0.0,1.1,2.1
00-0039855,J.McMillan,Jalen McMillan,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zdxkyl8gy4dqiq6evfzp",TB,2024,13,REG,CAR,2,3,25.0,0,0.0,0.0,27.0,9.0,1.0,-4.751909,0,0.9259259,0.0882353,0.1173913,0.21452685,0.0,2.5,4.5
00-0039855,J.McMillan,Jalen McMillan,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zdxkyl8gy4dqiq6evfzp",TB,2024,14,REG,LV,4,7,59.0,2,0.0,0.0,58.0,33.0,2.0,2.4815269,0,1.0172414,0.25,0.26728112,0.5620968,0.0,17.9,21.9
00-0039855,J.McMillan,Jalen McMillan,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zdxkyl8gy4dqiq6evfzp",TB,2024,15,REG,LAC,5,6,75.0,1,0.0,0.0,76.0,13.0,3.0,8.26293,0,0.9868421,0.23076923,0.3114754,0.56418663,0.0,13.5,18.5
00-0039855,J.McMillan,Jalen McMillan,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zdxkyl8gy4dqiq6evfzp",TB,2024,16,REG,DAL,5,7,57.0,1,0.0,0.0,104.0,15.0,4.0,2.576868,0,0.5480769,0.1627907,0.25181597,0.42045724,0.0,11.7,16.7
00-0039855,J.McMillan,Jalen McMillan,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zdxkyl8gy4dqiq6evfzp",TB,2024,17,REG,CAR,5,5,51.0,2,0.0,0.0,32.0,19.0,3.0,5.870287,0,1.59375,0.15625,0.12260536,0.32019874,0.0,18.0,23.0
00-0039855,J.McMillan,Jalen McMillan,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zdxkyl8gy4dqiq6evfzp",TB,2024,18,REG,NO,5,6,74.0,1,0.0,0.0,72.0,7.0,3.0,6.370179,0,1.0277778,0.19354838,0.28915662,0.49273223,0.0,14.0,19.0
00-0039855,J.McMillan,Jalen McMillan,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zdxkyl8gy4dqiq6evfzp",TB,2024,19,POST,WAS,2,4,41.0,0,0.0,0.0,63.0,11.0,2.0,-0.18811901,0,0.6507937,0.23529412,0.459854,0.67483896,0.0,4.1,6.1
00-0039868,T.Franklin,Troy Franklin,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/w429urxwxc8sw4bsbvxz",DEN,2024,2,REG,PIT,0,1,0.0,0,0.0,0.0,-2.0,0.0,0.0,-2.0262442,0,0.0,0.030303031,-0.006802721,0.040692642,0.0,0.0,0.0
00-0039868,T.Franklin,Troy Franklin,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/w429urxwxc8sw4bsbvxz",DEN,2024,3,REG,TB,2,5,11.0,0,0.0,0.0,47.0,16.0,0.0,-2.0675538,0,0.23404256,0.14705883,0.19341564,0.35597917,0.0,1.1,3.1
00-0039868,T.Franklin,Troy Franklin,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/w429urxwxc8sw4bsbvxz",DEN,2024,4,REG,NYJ,2,4,-2.0,0,0.0,0.0,62.0,4.0,0.0,-4.86395,0,-0.032258064,0.16,0.24505928,0.4115415,0.0,-0.2,1.8
00-0039868,T.Franklin,Troy Franklin,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/w429urxwxc8sw4bsbvxz",DEN,2024,5,REG,LV,1,2,20.0,0,0.0,0.0,65.0,0.0,1.0,-1.3109101,0,0.30769232,0.07692308,0.4513889,0.43135685,0.0,2.0,3.0
00-0039868,T.Franklin,Troy Franklin,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/w429urxwxc8sw4bsbvxz",DEN,2024,6,REG,LAC,2,3,31.0,1,0.0,0.0,39.0,0.0,2.0,2.061456,0,0.7948718,0.09375,0.117117114,0.22260699,0.0,9.6,11.6
00-0039868,T.Franklin,Troy Franklin,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/w429urxwxc8sw4bsbvxz",DEN,2024,7,REG,NO,5,6,50.0,0,0.0,0.0,52.0,21.0,2.0,0.6531116,0,0.96153843,0.24,0.30057803,0.57040465,0.0,5.0,10.0
00-0039868,T.Franklin,Troy Franklin,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/w429urxwxc8sw4bsbvxz",DEN,2024,8,REG,CAR,1,2,6.0,0,0.0,0.0,38.0,9.0,0.0,-2.360057,0,0.15789473,0.05263158,0.094527364,0.14511652,0.0,0.9,1.9
00-0039868,T.Franklin,Troy Franklin,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/w429urxwxc8sw4bsbvxz",DEN,2024,9,REG,BAL,1,4,19.0,0,0.0,0.0,63.0,4.0,1.0,-2.6932309,0,0.3015873,0.121212125,0.24901186,0.3561265,0.0,1.9,2.9
00-0039868,T.Franklin,Troy Franklin,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/w429urxwxc8sw4bsbvxz",DEN,2024,10,REG,KC,1,3,9.0,0,0.0,0.0,78.0,1.0,0.0,-1.705446,0,0.115384616,0.10714286,0.34361234,0.4012429,0.0,0.9,1.9
00-0039868,T.Franklin,Troy Franklin,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/w429urxwxc8sw4bsbvxz",DEN,2024,11,REG,ATL,2,2,15.0,1,0.0,0.0,-8.0,23.0,1.0,2.2005253,0,0.0,0.0625,-0.060606062,0.051325757,0.0,7.5,9.5
00-0039868,T.Franklin,Troy Franklin,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/w429urxwxc8sw4bsbvxz",DEN,2024,12,REG,LV,2,4,31.0,0,0.0,0.0,86.0,12.0,1.0,1.0345553,0,0.3604651,0.102564104,0.3245283,0.38101596,0.0,3.1,5.1
00-0039868,T.Franklin,Troy Franklin,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/w429urxwxc8sw4bsbvxz",DEN,2024,13,REG,CLE,2,5,28.0,0,0.0,0.0,98.0,26.0,1.0,-5.3467846,0,0.2857143,0.16129032,0.2413793,0.410901,0.0,2.8,4.8
00-0039868,T.Franklin,Troy Franklin,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/w429urxwxc8sw4bsbvxz",DEN,2024,15,REG,IND,2,5,9.0,0,0.0,0.0,26.0,10.0,0.0,-3.1394598,0,0.34615386,0.15625,0.15028901,0.33957732,0.0,0.9,2.9
00-0039868,T.Franklin,Troy Franklin,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/w429urxwxc8sw4bsbvxz",DEN,2024,16,REG,LAC,2,3,25.0,0,0.0,0.0,24.0,16.0,1.0,1.1582756,0,1.0416666,0.07692308,0.1904762,0.24871795,0.0,2.5,4.5
00-0039868,T.Franklin,Troy Franklin,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/w429urxwxc8sw4bsbvxz",DEN,2024,17,REG,CIN,1,2,-1.0,0,0.0,0.0,29.0,2.0,0.0,-1.2473475,0,-0.03448276,0.06451613,0.12946428,0.1873992,0.0,-0.1,0.9
00-0039868,T.Franklin,Troy Franklin,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/w429urxwxc8sw4bsbvxz",DEN,2024,18,REG,KC,2,2,12.0,0,0.0,0.0,-7.0,19.0,1.0,1.2233746,0,0.0,0.06896552,-0.042682927,0.07357023,0.0,1.2,3.2
00-0039868,T.Franklin,Troy Franklin,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/w429urxwxc8sw4bsbvxz",DEN,2024,19,POST,BUF,2,3,54.0,1,0.0,0.0,60.0,0.0,2.0,3.6005604,0,0.9,0.13043478,0.21818182,0.34837943,0.0,11.4,13.4
00-0039880,M.Washington,Malik Washington,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mlnnipvmbl92w7mmr1pa",MIA,2024,4,REG,TEN,1,1,8.0,0,0.0,0.0,5.0,3.0,0.0,0.056446347,0,1.6,0.04761905,0.0295858,0.09213863,0.0,0.8,1.8
00-0039880,M.Washington,Malik Washington,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mlnnipvmbl92w7mmr1pa",MIA,2024,7,REG,IND,2,3,9.0,0,0.0,0.0,21.0,4.0,0.0,-2.632366,0,0.42857143,0.13636364,0.1257485,0.2925694,0.0,0.9,2.9
00-0039880,M.Washington,Malik Washington,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mlnnipvmbl92w7mmr1pa",MIA,2024,9,REG,BUF,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,0.9,0.9
00-0039880,M.Washington,Malik Washington,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mlnnipvmbl92w7mmr1pa",MIA,2024,10,REG,LA,1,2,17.0,0,0.0,0.0,22.0,0.0,1.0,0.3029617,0,0.77272725,0.071428575,0.14379086,0.20779645,0.0,9.5,10.5
00-0039880,M.Washington,Malik Washington,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mlnnipvmbl92w7mmr1pa",MIA,2024,11,REG,LV,3,3,11.0,0,0.0,0.0,-8.0,19.0,0.0,-0.11586622,0,0.0,0.08571429,-0.04494382,0.097110756,0.0,1.8,4.8
00-0039880,M.Washington,Malik Washington,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mlnnipvmbl92w7mmr1pa",MIA,2024,12,REG,NE,1,2,1.0,0,0.0,0.0,-6.0,5.0,0.0,-1.2859582,0,0.0,0.05,-0.026431719,0.056497797,0.0,0.3,1.3
00-0039880,M.Washington,Malik Washington,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mlnnipvmbl92w7mmr1pa",MIA,2024,13,REG,GB,2,4,8.0,0,0.0,0.0,13.0,5.0,0.0,-1.6081716,0,0.61538464,0.08695652,0.041666668,0.15960145,0.0,0.8,2.8
00-0039880,M.Washington,Malik Washington,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mlnnipvmbl92w7mmr1pa",MIA,2024,14,REG,NYJ,0,1,0.0,0,0.0,0.0,25.0,0.0,0.0,-0.2507869,0,0.0,0.022222223,0.09225092,0.09790898,0.0,0.0,0.0
00-0039880,M.Washington,Malik Washington,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mlnnipvmbl92w7mmr1pa",MIA,2024,15,REG,HOU,5,6,52.0,0,0.0,0.0,14.0,40.0,3.0,2.2714338,0,3.7142856,0.15384616,0.07865169,0.2858254,0.0,5.2,10.2
00-0039880,M.Washington,Malik Washington,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mlnnipvmbl92w7mmr1pa",MIA,2024,16,REG,SF,3,4,28.0,0,0.0,0.0,43.0,9.0,2.0,1.9260329,0,0.6511628,0.12903225,0.2160804,0.34480467,0.0,2.8,5.8
00-0039880,M.Washington,Malik Washington,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mlnnipvmbl92w7mmr1pa",MIA,2024,17,REG,CLE,4,5,41.0,0,0.0,0.0,36.0,15.0,3.0,0.73010474,0,1.1388888,0.20833333,0.2589928,0.49379498,0.0,3.0,7.0
00-0039880,M.Washington,Malik Washington,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mlnnipvmbl92w7mmr1pa",MIA,2024,18,REG,NYJ,4,5,48.0,0,0.0,0.0,30.0,23.0,4.0,7.6284857,0,1.6,0.13513513,0.10869565,0.27878967,0.0,4.8,8.8
00-0039890,A.Mitchell,Adonai Mitchell,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fztxucnxhoxep6utluyc",IND,2024,1,REG,HOU,1,5,2.0,0,0.0,0.0,82.0,3.0,0.0,-5.954415,0,0.024390243,0.2631579,0.2628205,0.5787112,0.0,0.2,1.2
00-0039890,A.Mitchell,Adonai Mitchell,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fztxucnxhoxep6utluyc",IND,2024,2,REG,GB,1,4,30.0,0,0.0,0.0,88.0,1.0,1.0,-0.059316643,0,0.3409091,0.12903225,0.24512535,0.36513612,0.0,3.0,4.0
00-0039890,A.Mitchell,Adonai Mitchell,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fztxucnxhoxep6utluyc",IND,2024,3,REG,CHI,0,1,0.0,0,0.0,0.0,38.0,0.0,0.0,-1.416084,0,0.0,0.055555556,0.20320855,0.22557932,0.0,0.0,0.0
00-0039890,A.Mitchell,Adonai Mitchell,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fztxucnxhoxep6utluyc",IND,2024,4,REG,PIT,0,3,0.0,0,0.0,0.0,67.0,0.0,0.0,-1.8840052,0,0.0,0.10714286,0.21612903,0.3120046,0.0,1.0,1.0
00-0039890,A.Mitchell,Adonai Mitchell,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fztxucnxhoxep6utluyc",IND,2024,5,REG,JAX,4,7,38.0,0,0.0,0.0,66.0,9.0,2.0,-0.3911736,0,0.57575756,0.15555556,0.19241983,0.3680272,0.0,5.16,9.16
00-0039890,A.Mitchell,Adonai Mitchell,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fztxucnxhoxep6utluyc",IND,2024,6,REG,TEN,2,4,9.0,0,0.0,0.0,29.0,8.0,1.0,-1.0228732,0,0.31034482,0.11111111,0.08923077,0.22912821,0.0,0.9,2.9
00-0039890,A.Mitchell,Adonai Mitchell,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fztxucnxhoxep6utluyc",IND,2024,7,REG,MIA,2,3,30.0,0,0.0,0.0,38.0,0.0,2.0,0.289685,0,0.7894737,0.13636364,0.1637931,0.31920063,0.0,3.0,5.0
00-0039890,A.Mitchell,Adonai Mitchell,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fztxucnxhoxep6utluyc",IND,2024,8,REG,HOU,1,4,9.0,0,0.0,0.0,81.0,2.0,0.0,-2.8633022,0,0.11111111,0.12903225,0.16564417,0.3094993,0.0,0.9,1.9
00-0039890,A.Mitchell,Adonai Mitchell,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fztxucnxhoxep6utluyc",IND,2024,9,REG,MIN,1,1,22.0,0,0.0,0.0,21.0,1.0,0.0,0.8204202,0,1.0476191,0.037037037,0.10047847,0.12589048,0.0,2.2,3.2
00-0039890,A.Mitchell,Adonai Mitchell,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fztxucnxhoxep6utluyc",IND,2024,10,REG,BUF,6,6,71.0,0,1.0,0.0,52.0,19.0,5.0,7.68791,0,1.3653846,0.17142858,0.1884058,0.3890269,0.0,7.1,13.1
00-0039890,A.Mitchell,Adonai Mitchell,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fztxucnxhoxep6utluyc",IND,2024,11,REG,NYJ,1,2,33.0,0,0.0,0.0,6.0,30.0,1.0,2.9545553,0,5.5,0.071428575,0.021505376,0.12219662,0.0,3.5,4.5
00-0039890,A.Mitchell,Adonai Mitchell,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fztxucnxhoxep6utluyc",IND,2024,12,REG,DET,1,3,10.0,0,0.0,0.0,21.0,6.0,1.0,-1.443214,0,0.47619048,0.12,0.05965909,0.22176136,0.0,1.0,2.0
00-0039890,A.Mitchell,Adonai Mitchell,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fztxucnxhoxep6utluyc",IND,2024,13,REG,NE,0,2,0.0,0,0.0,0.0,34.0,0.0,0.0,-2.7478065,0,0.0,0.083333336,0.08629441,0.18540609,0.0,0.0,0.0
00-0039890,A.Mitchell,Adonai Mitchell,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fztxucnxhoxep6utluyc",IND,2024,15,REG,DEN,0,4,0.0,0,0.0,0.0,66.0,0.0,0.0,-3.1831872,0,0.0,0.11111111,0.20952381,0.31333333,0.0,-3.0,-3.0
00-0039890,A.Mitchell,Adonai Mitchell,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fztxucnxhoxep6utluyc",IND,2024,16,REG,TEN,1,1,36.0,0,0.0,0.0,34.0,2.0,1.0,3.3956637,0,1.0588236,0.09090909,0.38202247,0.40377936,0.0,3.6,4.6
00-0039890,A.Mitchell,Adonai Mitchell,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fztxucnxhoxep6utluyc",IND,2024,17,REG,NYG,2,4,22.0,0,0.0,0.0,32.0,20.0,2.0,1.6334262,0,0.6875,0.10810811,0.08533333,0.2218955,0.0,2.2,4.2
00-0039890,A.Mitchell,Adonai Mitchell,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fztxucnxhoxep6utluyc",IND,2024,18,REG,JAX,0,1,0.0,0,0.0,0.0,20.0,0.0,0.0,-0.76782954,0,0.0,0.025641026,0.05376344,0.076095946,0.0,0.0,0.0
00-0039893,B.Thomas,Brian Thomas,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gsz15iz0ppibhslzzgch",JAX,2024,1,REG,MIA,4,4,47.0,1,0.0,0.0,39.0,8.0,3.0,5.7322,0,1.2051282,0.21052632,0.21546961,0.4666182,0.0,10.7,14.7
00-0039893,B.Thomas,Brian Thomas,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gsz15iz0ppibhslzzgch",JAX,2024,2,REG,CLE,2,4,94.0,0,0.0,0.0,81.0,22.0,2.0,3.9553459,0,1.1604939,0.14814815,0.24770643,0.3956167,0.0,9.4,11.4
00-0039893,B.Thomas,Brian Thomas,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gsz15iz0ppibhslzzgch",JAX,2024,3,REG,BUF,5,9,48.0,0,0.0,0.0,72.0,31.0,3.0,-5.4097533,0,0.6666667,0.20454545,0.2264151,0.46530876,0.0,4.8,9.8
00-0039893,B.Thomas,Brian Thomas,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gsz15iz0ppibhslzzgch",JAX,2024,4,REG,HOU,6,9,86.0,1,0.0,0.0,132.0,20.0,5.0,5.416624,0,0.6515151,0.28125,0.3501326,0.6669678,0.0,15.9,21.9
00-0039893,B.Thomas,Brian Thomas,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gsz15iz0ppibhslzzgch",JAX,2024,5,REG,IND,5,8,122.0,1,0.0,0.0,109.0,68.0,3.0,1.9702129,0,1.119266,0.23529412,0.48444444,0.6920523,0.0,18.2,23.2
00-0039893,B.Thomas,Brian Thomas,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gsz15iz0ppibhslzzgch",JAX,2024,6,REG,CHI,3,6,27.0,0,0.0,0.0,65.0,17.0,1.0,-0.40002516,0,0.41538462,0.17142858,0.22108844,0.41190475,0.0,2.7,5.7
00-0039893,B.Thomas,Brian Thomas,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gsz15iz0ppibhslzzgch",JAX,2024,7,REG,NE,5,5,89.0,1,0.0,0.0,64.0,25.0,4.0,10.196213,1,1.390625,0.25,0.5765766,0.7786036,0.0,17.1,22.1
00-0039893,B.Thomas,Brian Thomas,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gsz15iz0ppibhslzzgch",JAX,2024,8,REG,GB,3,4,60.0,1,0.0,0.0,55.0,22.0,3.0,3.2393057,0,1.0909091,0.13333334,0.18835616,0.3318493,0.0,12.0,15.0
00-0039893,B.Thomas,Brian Thomas,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gsz15iz0ppibhslzzgch",JAX,2024,9,REG,PHI,2,4,22.0,0,0.0,0.0,11.0,8.0,1.0,2.4187443,1,2.0,0.13333334,0.041198503,0.22883895,0.0,4.2,6.2
00-0039893,B.Thomas,Brian Thomas,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gsz15iz0ppibhslzzgch",JAX,2024,10,REG,MIN,2,3,12.0,0,0.0,0.0,23.0,0.0,1.0,-0.9385049,0,0.5217391,0.14285715,0.13068181,0.30576298,0.0,1.2,3.2
00-0039893,B.Thomas,Brian Thomas,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gsz15iz0ppibhslzzgch",JAX,2024,11,REG,DET,5,7,82.0,0,0.0,0.0,97.0,47.0,4.0,3.3926902,0,0.8453608,0.25,0.28279883,0.5729592,0.0,8.6,13.6
00-0039893,B.Thomas,Brian Thomas,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gsz15iz0ppibhslzzgch",JAX,2024,13,REG,HOU,4,10,76.0,1,0.0,0.0,210.0,56.0,3.0,0.32113412,0,0.36190477,0.23809524,0.44397464,0.6679251,0.0,14.7,18.7
00-0039893,B.Thomas,Brian Thomas,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gsz15iz0ppibhslzzgch",JAX,2024,14,REG,TEN,8,12,86.0,0,0.0,0.0,113.0,26.0,4.0,-0.5042831,0,0.76106197,0.4,0.7385621,1.1169934,0.0,8.6,16.6
00-0039893,B.Thomas,Brian Thomas,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gsz15iz0ppibhslzzgch",JAX,2024,15,REG,NYJ,10,14,105.0,2,0.0,0.0,86.0,84.0,5.0,5.484361,0,1.2209302,0.3255814,0.29452056,0.69453645,0.0,22.5,32.5
00-0039893,B.Thomas,Brian Thomas,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gsz15iz0ppibhslzzgch",JAX,2024,16,REG,LV,9,13,132.0,1,0.0,0.0,140.0,56.0,4.0,7.406402,0,0.94285715,0.37142858,0.6113537,0.98509043,0.0,19.2,28.2
00-0039893,B.Thomas,Brian Thomas,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gsz15iz0ppibhslzzgch",JAX,2024,17,REG,TEN,7,10,91.0,1,0.0,0.0,78.0,46.0,4.0,6.9276114,0,1.1666666,0.47619048,0.61417323,1.144207,0.0,16.9,23.9
