player_id,player_name,position,recent_team,week,season_type,opponent_team,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receiving_yards,receptions,targets,receiving_tds,fantasy_points,fantasy_points_ppr,carries_per_game,rush_yards_per_game,rush_tds_per_game,targets_per_game,receptions_per_game,receiving_yards_per_game,total_yards_per_game,touches_per_game,yards_per_carry,yards_per_touch,yards_per_catch,yards_per_target,td_per_touch,carries_per_game_rolling_3,rush_yards_per_game_rolling_3,rush_tds_per_game_rolling_3,targets_per_game_rolling_3,receptions_per_game_rolling_3,receiving_yards_per_game_rolling_3,total_yards_per_game_rolling_3,touches_per_game_rolling_3,yards_per_carry_rolling_3,yards_per_touch_rolling_3,yards_per_catch_rolling_3,yards_per_target_rolling_3,td_per_touch_rolling_3,carries_per_game_rolling_5,rush_yards_per_game_rolling_5,rush_tds_per_game_rolling_5,targets_per_game_rolling_5,receptions_per_game_rolling_5,receiving_yards_per_game_rolling_5,total_yards_per_game_rolling_5,touches_per_game_rolling_5,yards_per_carry_rolling_5,yards_per_touch_rolling_5,yards_per_catch_rolling_5,yards_per_target_rolling_5,td_per_touch_rolling_5,carries_per_game_season_avg,rush_yards_per_game_season_avg,rush_tds_per_game_season_avg,targets_per_game_season_avg,receptions_per_game_season_avg,receiving_yards_per_game_season_avg,total_yards_per_game_season_avg,touches_per_game_season_avg,yards_per_carry_season_avg,yards_per_touch_season_avg,yards_per_catch_season_avg,yards_per_target_season_avg,td_per_touch_season_avg
00-0037267,J.Ford,RB,CLE,4,REG,LV,10.0,58.0,,,,4.0,3.2837873,,27.0,7.0,7.0,,8.5,15.5,10.0,58.0,,7.0,7.0,27.0,85.0,17.0,5.8,5.0,3.857142857142857,3.857142857142857,,9.0,53.0,,4.333333333333333,3.6666666666666665,30.0,77.5,12.666666666666666,6.214285714285714,5.1923076923076925,7.428571428571429,6.053571428571429,,9.75,50.75,1.0,5.0,4.25,28.333333333333332,74.66666666666667,14.0,5.5773809523809526,4.739316239316239,6.341269841269842,5.226190476190476,,9.75,50.75,1.0,5.0,4.25,28.333333333333332,74.66666666666667,14.0,5.5773809523809526,4.739316239316239,6.341269841269842,5.226190476190476,
00-0037267,J.Ford,RB,CLE,5,REG,WAS,9.0,47.0,,,,3.0,2.4456997,,2.0,3.0,3.0,,4.9,7.9,9.0,47.0,,3.0,3.0,2.0,49.0,12.0,5.222222222222222,4.083333333333333,0.6666666666666666,0.6666666666666666,,9.666666666666666,47.333333333333336,,4.666666666666667,4.333333333333333,20.666666666666668,68.0,14.0,4.907407407407407,4.822649572649573,5.174603174603175,4.257936507936508,,9.6,50.0,1.0,4.6,4.0,21.75,68.25,13.6,5.506349206349206,4.575320512820513,4.922619047619048,4.086309523809524,,9.6,50.0,1.0,4.6,4.0,21.75,68.25,13.6,5.506349206349206,4.575320512820513,4.922619047619048,4.086309523809524,
00-0037267,J.Ford,RB,CLE,6,REG,PHI,2.0,14.0,,,,1.0,1.159273,,,,,,1.4,1.4,2.0,14.0,,,,,,,7.0,,,,,7.0,39.666666666666664,,5.0,5.0,14.5,67.0,14.5,6.007407407407407,4.541666666666667,2.261904761904762,2.261904761904762,,7.6,44.0,,4.0,3.5,20.666666666666668,68.0,12.5,6.173015873015872,4.822649572649572,5.174603174603175,4.257936507936508,,8.333333333333334,44.0,1.0,4.6,4.0,21.75,68.25,13.6,5.755291005291006,4.575320512820513,4.922619047619048,4.086309523809524,
00-0037267,J.Ford,RB,CLE,9,REG,LAC,2.0,5.0,,,,,-0.31516308,,2.0,1.0,3.0,,0.7,1.7,2.0,5.0,,3.0,1.0,2.0,7.0,3.0,2.5,2.3333333333333335,2.0,0.6666666666666666,,4.333333333333333,22.0,,3.0,2.0,2.0,28.0,7.5,4.907407407407407,3.208333333333333,1.3333333333333333,0.6666666666666666,,6.6,32.2,,4.25,3.5,16.0,52.75,11.25,4.844444444444444,4.200320512820513,4.380952380952381,3.3601190476190474,,7.428571428571429,38.42857142857143,1.0,4.333333333333333,3.5,17.8,56.0,11.833333333333334,5.290249433106576,4.126923076923077,4.338095238095238,3.4023809523809527,
00-0037267,J.Ford,RB,CLE,11,REG,NO,5.0,10.0,,,,,-1.626058,,29.0,4.0,4.0,,3.9,7.9,5.0,10.0,,4.0,4.0,29.0,39.0,9.0,2.0,4.333333333333333,7.25,7.25,,3.0,9.666666666666666,,3.5,2.5,15.5,23.0,6.0,3.8333333333333335,3.3333333333333335,4.625,3.9583333333333335,,5.6,26.8,,4.25,3.75,15.0,45.0,10.25,4.504444444444444,3.9375,3.443452380952381,3.1101190476190474,,7.125,34.875,1.0,4.285714285714286,3.5714285714285716,19.666666666666668,53.166666666666664,11.428571428571429,4.878968253968254,4.161324786324786,4.823412698412699,4.0436507936507935,
00-0037267,J.Ford,RB,CLE,12,REG,PIT,4.0,19.0,,,,,0.16625483,,8.0,1.0,1.0,,2.7,3.7,4.0,19.0,,1.0,1.0,8.0,27.0,5.0,4.75,5.4,8.0,8.0,,3.6666666666666665,11.333333333333334,,2.6666666666666665,2.0,13.0,24.333333333333332,5.666666666666667,3.0833333333333335,4.022222222222222,5.75,5.305555555555556,,4.4,19.0,,2.75,2.25,10.25,30.5,7.25,4.294444444444444,4.0375,4.479166666666666,4.145833333333333,,6.777777777777778,33.111111111111114,1.0,3.875,3.25,18.0,49.42857142857143,10.625,4.864638447971782,4.338278388278389,5.2772108843537415,4.608843537414965,
00-0037267,J.Ford,RB,CLE,13,REG,DEN,9.0,41.0,,,,1.0,-1.8541638,,21.0,1.0,1.0,,6.2,7.2,9.0,41.0,,1.0,1.0,21.0,62.0,10.0,4.555555555555555,6.2,21.0,21.0,,6.0,23.333333333333332,,2.0,2.0,19.333333333333332,42.666666666666664,8.0,3.7685185185185186,5.311111111111111,12.083333333333334,12.083333333333334,,4.4,17.8,,2.25,1.75,15.0,33.75,6.75,4.1611111111111105,4.566666666666667,9.5625,9.229166666666666,,7.0,33.9,1.0,3.5555555555555554,3.0,18.375,51.0,10.555555555555555,4.833730158730159,4.57099358974359,7.242559523809524,6.657738095238095,
00-0037267,J.Ford,RB,CLE,14,REG,PIT,10.0,28.0,,,,1.0,-5.424158,,19.0,3.0,4.0,,4.7,7.7,10.0,28.0,,4.0,3.0,19.0,47.0,13.0,2.8,3.6153846153846154,6.333333333333333,4.75,,7.666666666666667,29.333333333333332,,2.0,1.6666666666666667,16.0,45.333333333333336,9.333333333333334,4.035185185185185,5.071794871794872,11.777777777777779,11.25,,6.0,20.6,,2.6,2.0,15.8,36.4,8.0,3.3211111111111107,4.3764102564102565,8.916666666666666,8.333333333333332,,7.2727272727272725,33.36363636363637,1.0,3.6,3.0,18.444444444444443,50.55555555555556,10.8,4.648845598845599,4.464814814814815,7.141534391534391,6.445767195767195,
00-0037267,J.Ford,RB,CLE,15,REG,KC,7.0,84.0,1.0,,,2.0,4.5580006,,20.0,2.0,2.0,,16.4,18.4,7.0,84.0,1.0,2.0,2.0,20.0,104.0,9.0,12.0,11.555555555555555,10.0,10.0,,8.666666666666666,51.0,1.0,2.3333333333333335,2.0,20.0,71.0,10.666666666666666,6.451851851851852,7.123646723646725,12.444444444444443,11.916666666666666,,7.0,36.4,1.0,2.4,2.2,19.4,55.8,9.2,5.221111111111111,6.220854700854701,10.516666666666666,10.2,,7.25,37.583333333333336,1.0,3.4545454545454546,2.909090909090909,18.6,55.9,10.636363636363637,5.2614417989417985,5.173888888888889,7.427380952380952,6.801190476190476,
00-0037267,J.Ford,RB,CLE,16,REG,CIN,11.0,92.0,1.0,,,3.0,3.7910562,,39.0,5.0,5.0,,19.1,24.1,11.0,92.0,1.0,5.0,5.0,39.0,131.0,16.0,8.363636363636363,8.1875,7.8,7.8,,9.333333333333334,68.0,1.0,3.6666666666666665,3.3333333333333335,26.0,94.0,12.666666666666666,7.721212121212122,7.7861467236467234,8.044444444444444,7.516666666666667,,8.2,52.8,1.0,2.6,2.4,21.4,74.2,10.6,6.493838383838383,6.9916880341880345,10.626666666666665,10.309999999999999,,7.538461538461538,41.76923076923077,1.0,3.5833333333333335,3.0833333333333335,20.454545454545453,62.72727272727273,11.083333333333334,5.500072150072151,5.447853535353536,7.461255411255411,6.891991341991342,
00-0037267,J.Ford,RB,CLE,17,REG,MIA,6.0,22.0,,,,1.0,-2.1953344,,,,,,2.2,2.2,6.0,22.0,,,,,,,3.6666666666666665,,,,,8.0,66.0,1.0,3.5,3.5,29.5,117.5,12.5,8.010101010101009,9.871527777777777,8.9,8.9,,8.6,53.4,1.0,3.0,2.75,24.75,86.0,12.0,6.277171717171717,7.389610042735043,11.283333333333331,10.8875,,7.428571428571429,40.357142857142854,1.0,3.5833333333333335,3.0833333333333335,20.454545454545453,62.72727272727273,11.083333333333334,5.369114615543187,5.447853535353536,7.461255411255411,6.891991341991342,
00-0037276,T.Chandler,RB,MIN,1,REG,NYG,8.0,17.0,,,,,-2.7902763,,25.0,3.0,3.0,,4.2,7.2,8.0,17.0,,3.0,3.0,25.0,42.0,11.0,2.125,3.8181818181818183,8.333333333333334,8.333333333333334,,8.0,17.0,,3.0,3.0,25.0,42.0,11.0,2.125,3.8181818181818183,8.333333333333334,8.333333333333334,,8.0,17.0,,3.0,3.0,25.0,42.0,11.0,2.125,3.8181818181818183,8.333333333333334,8.333333333333334,,8.0,17.0,,3.0,3.0,25.0,42.0,11.0,2.125,3.8181818181818183,8.333333333333334,8.333333333333334,
00-0037276,T.Chandler,RB,MIN,2,REG,SF,10.0,82.0,,,,5.0,3.995486,,,,,,8.2,8.2,10.0,82.0,,,,,,,8.2,,,,,9.0,49.5,,3.0,3.0,25.0,42.0,11.0,5.1625,3.8181818181818183,8.333333333333334,8.333333333333334,,9.0,49.5,,3.0,3.0,25.0,42.0,11.0,5.1625,3.8181818181818183,8.333333333333334,8.333333333333334,,9.0,49.5,,3.0,3.0,25.0,42.0,11.0,5.1625,3.8181818181818183,8.333333333333334,8.333333333333334,
00-0037276,T.Chandler,RB,MIN,3,REG,HOU,7.0,13.0,,,,,-3.0066316,,,,,,1.3,1.3,7.0,13.0,,,,,,,1.8571428571428572,,,,,8.333333333333334,37.333333333333336,,3.0,3.0,25.0,42.0,11.0,4.060714285714286,3.8181818181818183,8.333333333333334,8.333333333333334,,8.333333333333334,37.333333333333336,,3.0,3.0,25.0,42.0,11.0,4.060714285714286,3.8181818181818183,8.333333333333334,8.333333333333334,,8.333333333333334,37.333333333333336,,3.0,3.0,25.0,42.0,11.0,4.060714285714286,3.8181818181818183,8.333333333333334,8.333333333333334,
00-0037276,T.Chandler,RB,MIN,4,REG,GB,3.0,5.0,,,,,-2.6484993,,8.0,1.0,1.0,,1.3,2.3,3.0,5.0,,1.0,1.0,8.0,13.0,4.0,1.6666666666666667,3.25,8.0,8.0,,6.666666666666667,33.333333333333336,,1.0,1.0,8.0,13.0,4.0,3.907936507936508,3.25,8.0,8.0,,7.0,29.25,,2.0,2.0,16.5,27.5,7.5,3.4622023809523808,3.534090909090909,8.166666666666668,8.166666666666668,,7.0,29.25,,2.0,2.0,16.5,27.5,7.5,3.4622023809523808,3.534090909090909,8.166666666666668,8.166666666666668,
00-0037276,T.Chandler,RB,MIN,5,REG,NYJ,14.0,30.0,,,,1.0,-4.1790605,,9.0,2.0,2.0,,3.9,5.9,14.0,30.0,,2.0,2.0,9.0,39.0,16.0,2.142857142857143,2.4375,4.5,4.5,,8.0,16.0,,1.5,1.5,8.5,26.0,10.0,1.888888888888889,2.84375,6.25,6.25,,8.4,29.4,,2.0,2.0,14.0,31.333333333333332,10.333333333333334,3.1983333333333333,3.168560606060606,6.9444444444444455,6.9444444444444455,,8.4,29.4,,2.0,2.0,14.0,31.333333333333332,10.333333333333334,3.1983333333333333,3.168560606060606,6.9444444444444455,6.9444444444444455,
00-0037276,T.Chandler,RB,MIN,7,REG,DET,2.0,4.0,,,,,-0.8550845,,,,,,0.4,0.4,2.0,4.0,,,,,,,2.0,,,,,6.333333333333333,13.0,,1.5,1.5,8.5,26.0,10.0,1.9365079365079367,2.84375,6.25,6.25,,7.2,26.8,,1.5,1.5,8.5,26.0,10.0,3.1733333333333333,2.84375,6.250000000000001,6.250000000000001,,7.333333333333333,25.166666666666668,,2.0,2.0,14.0,31.333333333333332,10.333333333333334,2.9986111111111113,3.168560606060606,6.9444444444444455,6.9444444444444455,
00-0037276,T.Chandler,RB,MIN,10,REG,JAX,4.0,18.0,,,,1.0,0.12528095,,,,,,1.8,1.8,4.0,18.0,,,,,,,4.5,,,,,6.666666666666667,17.333333333333332,,2.0,2.0,9.0,39.0,16.0,2.880952380952381,2.4375,4.5,4.5,,6.0,14.0,,1.5,1.5,8.5,26.0,10.0,2.4333333333333336,2.84375,6.250000000000001,6.250000000000001,,6.857142857142857,24.142857142857142,,2.0,2.0,14.0,31.333333333333332,10.333333333333334,3.2130952380952382,3.168560606060606,6.9444444444444455,6.9444444444444455,
00-0037276,T.Chandler,RB,MIN,13,REG,ARI,2.0,2.0,,,,1.0,-0.28050187,,,,,,0.2,0.2,2.0,2.0,,,,,,,1.0,,,,,2.6666666666666665,8.0,,,,,,,2.5000000000000004,,,,,5.0,11.8,,1.5,1.5,8.5,26.0,10.0,2.261904761904762,2.84375,6.250000000000001,6.250000000000001,,6.25,21.375,,2.0,2.0,14.0,31.333333333333332,10.333333333333334,2.9364583333333334,3.168560606060606,6.9444444444444455,6.9444444444444455,
00-0037276,T.Chandler,RB,MIN,15,REG,CHI,1.0,4.0,,,,,0.87761116,,,,,,0.4,0.4,1.0,4.0,,,,,,,4.0,,,,,2.3333333333333335,8.0,,,,,,,3.1666666666666665,,,,,4.6,11.6,,2.0,2.0,9.0,39.0,16.0,2.7285714285714286,2.4375,4.5,4.5,,5.666666666666667,19.444444444444443,,2.0,2.0,14.0,31.333333333333332,10.333333333333334,3.0546296296296296,3.168560606060606,6.9444444444444455,6.9444444444444455,
00-0037276,T.Chandler,RB,MIN,17,REG,GB,5.0,7.0,,,,1.0,-1.7361895,,,,,,0.7,0.7,5.0,7.0,,,,,,,1.4,,,,,2.6666666666666665,4.333333333333333,,,,,,,2.1333333333333333,,,,,2.8,7.0,,,,,,,2.58,,,,,5.6,18.2,,2.0,2.0,14.0,31.333333333333332,10.333333333333334,2.8891666666666667,3.168560606060606,6.9444444444444455,6.9444444444444455,
00-0037429,R.Blackshear,RB,CAR,16,REG,ARI,3.0,13.0,,,,,-0.052263074,,,,,,1.3,1.3,3.0,13.0,,,,,,,4.333333333333333,,,,,3.0,13.0,,,,,,,4.333333333333333,,,,,3.0,13.0,,,,,,,4.333333333333333,,,,,3.0,13.0,,,,,,,4.333333333333333,,,,
00-0037429,R.Blackshear,RB,CAR,17,REG,TB,8.0,20.0,,,,,-3.4239998,,,,,,2.0,2.0,8.0,20.0,,,,,,,2.5,,,,,5.5,16.5,,,,,,,3.4166666666666665,,,,,5.5,16.5,,,,,,,3.4166666666666665,,,,,5.5,16.5,,,,,,,3.4166666666666665,,,,
00-0037429,R.Blackshear,RB,CAR,18,REG,ATL,4.0,47.0,,,,2.0,2.8145027,,,,,,4.7,4.7,4.0,47.0,,,,,,,11.75,,,,,5.0,26.666666666666668,,,,,,,6.194444444444444,,,,,5.0,26.666666666666668,,,,,,,6.194444444444444,,,,,5.0,26.666666666666668,,,,,,,6.194444444444444,,,,
00-0037450,T.McAllister,RB,LV,4,REG,CLE,2.0,11.0,,,,1.0,-0.01648788,,,,,,1.1,1.1,2.0,11.0,,,,,,,5.5,,,,,2.0,11.0,,,,,,,5.5,,,,,2.0,11.0,,,,,,,5.5,,,,,2.0,11.0,,,,,,,5.5,,,,
00-0037509,S.McCormick,RB,LV,12,REG,DEN,5.0,33.0,,,,2.0,0.15641657,,,,,,3.3,3.3,5.0,33.0,,,,,,,6.6,,,,,5.0,33.0,,,,,,,6.6,,,,,5.0,33.0,,,,,,,6.6,,,,,5.0,33.0,,,,,,,6.6,,,,
00-0037509,S.McCormick,RB,LV,13,REG,KC,12.0,64.0,,,,3.0,0.8032735,,1.0,2.0,2.0,,6.5,8.5,12.0,64.0,,2.0,2.0,1.0,65.0,14.0,5.333333333333333,4.642857142857143,0.5,0.5,,8.5,48.5,,2.0,2.0,1.0,65.0,14.0,5.966666666666667,4.642857142857143,0.5,0.5,,8.5,48.5,,2.0,2.0,1.0,65.0,14.0,5.966666666666667,4.642857142857143,0.5,0.5,,8.5,48.5,,2.0,2.0,1.0,65.0,14.0,5.966666666666667,4.642857142857143,0.5,0.5,
00-0037509,S.McCormick,RB,LV,14,REG,TB,15.0,78.0,,,,4.0,3.4752715,,11.0,2.0,3.0,,8.9,10.9,15.0,78.0,,3.0,2.0,11.0,89.0,17.0,5.2,5.235294117647059,5.5,3.6666666666666665,,10.666666666666666,58.333333333333336,,2.5,2.0,6.0,77.0,15.5,5.711111111111111,4.939075630252101,3.0,2.083333333333333,,10.666666666666666,58.333333333333336,,2.5,2.0,6.0,77.0,15.5,5.711111111111111,4.939075630252101,3.0,2.083333333333333,,10.666666666666666,58.333333333333336,,2.5,2.0,6.0,77.0,15.5,5.711111111111111,4.939075630252101,3.0,2.083333333333333,
00-0037509,S.McCormick,RB,LV,15,REG,ATL,7.0,8.0,,,,1.0,-3.987082,,17.0,2.0,2.0,,2.5,4.5,7.0,8.0,,2.0,2.0,17.0,25.0,9.0,1.1428571428571428,2.7777777777777777,8.5,8.5,,11.333333333333334,50.0,,2.3333333333333335,2.0,9.666666666666666,59.666666666666664,13.333333333333334,3.892063492063492,4.218643012760659,4.833333333333333,4.222222222222222,,9.75,45.75,,2.3333333333333335,2.0,9.666666666666666,59.666666666666664,13.333333333333334,4.569047619047619,4.218643012760659,4.833333333333333,4.222222222222222,,9.75,45.75,,2.3333333333333335,2.0,9.666666666666666,59.666666666666664,13.333333333333334,4.569047619047619,4.218643012760659,4.833333333333333,4.222222222222222,
00-0037525,J.Mason,RB,SF,1,REG,NYJ,28.0,147.0,1.0,,,8.0,2.5408611,,5.0,1.0,1.0,,21.2,22.2,28.0,147.0,1.0,1.0,1.0,5.0,152.0,29.0,5.25,5.241379310344827,5.0,5.0,,28.0,147.0,1.0,1.0,1.0,5.0,152.0,29.0,5.25,5.241379310344827,5.0,5.0,,28.0,147.0,1.0,1.0,1.0,5.0,152.0,29.0,5.25,5.241379310344827,5.0,5.0,,28.0,147.0,1.0,1.0,1.0,5.0,152.0,29.0,5.25,5.241379310344827,5.0,5.0,
00-0037525,J.Mason,RB,SF,2,REG,MIN,20.0,100.0,1.0,1.0,,4.0,0.38534552,,4.0,1.0,1.0,,16.4,17.4,20.0,100.0,1.0,1.0,1.0,4.0,104.0,21.0,5.0,4.9523809523809526,4.0,4.0,,24.0,123.5,1.0,1.0,1.0,4.5,128.0,25.0,5.125,5.09688013136289,4.5,4.5,,24.0,123.5,1.0,1.0,1.0,4.5,128.0,25.0,5.125,5.09688013136289,4.5,4.5,,24.0,123.5,1.0,1.0,1.0,4.5,128.0,25.0,5.125,5.09688013136289,4.5,4.5,
00-0037525,J.Mason,RB,SF,3,REG,LA,19.0,77.0,,,,4.0,-2.7453933,,11.0,2.0,2.0,,8.8,10.8,19.0,77.0,,2.0,2.0,11.0,88.0,21.0,4.052631578947368,4.190476190476191,5.5,5.5,,22.333333333333332,108.0,1.0,1.3333333333333333,1.3333333333333333,6.666666666666667,114.66666666666667,23.666666666666668,4.767543859649122,4.794745484400657,4.833333333333333,4.833333333333333,,22.333333333333332,108.0,1.0,1.3333333333333333,1.3333333333333333,6.666666666666667,114.66666666666667,23.666666666666668,4.767543859649122,4.794745484400657,4.833333333333333,4.833333333333333,,22.333333333333332,108.0,1.0,1.3333333333333333,1.3333333333333333,6.666666666666667,114.66666666666667,23.666666666666668,4.767543859649122,4.794745484400657,4.833333333333333,4.833333333333333,
00-0037525,J.Mason,RB,SF,4,REG,NE,24.0,123.0,1.0,,,4.0,-0.36055952,,37.0,2.0,3.0,,22.0,24.0,24.0,123.0,1.0,3.0,2.0,37.0,160.0,26.0,5.125,6.153846153846154,18.5,12.333333333333334,,21.0,100.0,1.0,2.0,1.6666666666666667,17.333333333333332,117.33333333333333,22.666666666666668,4.725877192982456,5.098901098901099,9.333333333333334,7.277777777777779,,22.75,111.75,1.0,1.75,1.5,14.25,126.0,24.25,4.8569078947368425,5.134520651762031,8.25,6.708333333333334,,22.75,111.75,1.0,1.75,1.5,14.25,126.0,24.25,4.8569078947368425,5.134520651762031,8.25,6.708333333333334,
00-0037525,J.Mason,RB,SF,5,REG,ARI,14.0,89.0,,1.0,1.0,5.0,-4.023312,,9.0,1.0,1.0,,7.8,8.8,14.0,89.0,,1.0,1.0,9.0,98.0,15.0,6.357142857142857,6.533333333333333,9.0,9.0,,19.0,96.33333333333333,1.0,2.0,1.6666666666666667,19.0,115.33333333333333,20.666666666666668,5.178258145363408,5.625885225885226,11.0,8.944444444444445,,21.0,107.2,1.0,1.6,1.4,13.2,120.4,22.4,5.156954887218045,5.414283188076292,8.4,7.166666666666667,,21.0,107.2,1.0,1.6,1.4,13.2,120.4,22.4,5.156954887218045,5.414283188076292,8.4,7.166666666666667,
00-0037525,J.Mason,RB,SF,6,REG,SEA,9.0,73.0,,,,2.0,2.4182563,,9.0,1.0,2.0,,8.2,9.2,9.0,73.0,,2.0,1.0,9.0,82.0,10.0,8.11111111111111,8.2,9.0,4.5,,15.666666666666666,95.0,1.0,2.0,1.3333333333333333,18.333333333333332,113.33333333333333,17.0,6.531084656084656,6.9623931623931625,12.166666666666666,8.611111111111112,,17.2,92.4,1.0,1.8,1.4,14.0,106.4,18.6,5.729177109440267,6.006007326007326,9.2,7.066666666666667,,19.0,101.5,1.0,1.6666666666666667,1.3333333333333333,12.5,114.0,20.333333333333332,5.649314257866888,5.87856932339691,8.5,6.722222222222222,
00-0037525,J.Mason,RB,SF,7,REG,KC,14.0,58.0,,,,3.0,-2.6044598,,11.0,2.0,2.0,,6.9,8.9,14.0,58.0,,2.0,2.0,11.0,69.0,16.0,4.142857142857143,4.3125,5.5,5.5,,12.333333333333334,73.33333333333333,,1.6666666666666667,1.3333333333333333,9.666666666666666,83.0,13.666666666666666,6.203703703703703,6.348611111111111,7.833333333333333,6.333333333333333,,16.0,84.0,1.0,2.0,1.6,15.4,99.4,17.6,5.557748538011696,5.878031135531136,9.5,7.366666666666667,,18.285714285714285,95.28571428571429,1.0,1.7142857142857142,1.4285714285714286,12.285714285714286,107.57142857142857,19.714285714285715,5.434106098579782,5.654845134340208,8.071428571428571,6.547619047619048,
00-0037525,J.Mason,RB,SF,8,REG,DAL,6.0,18.0,,,,,-3.8694394,,,,,,1.8,1.8,6.0,18.0,,,,,,,3.0,,,,,9.666666666666666,49.666666666666664,,2.0,1.5,10.0,75.5,13.0,5.084656084656085,6.2562500000000005,7.25,5.0,,13.4,72.2,1.0,2.0,1.5,16.5,102.25,16.75,5.347222222222221,6.299919871794872,10.5,7.833333333333334,,16.75,85.625,1.0,1.7142857142857142,1.4285714285714286,12.285714285714286,107.57142857142857,19.714285714285715,5.12984283625731,5.654845134340208,8.071428571428571,6.547619047619048,
00-0037525,J.Mason,RB,SF,10,REG,TB,1.0,5.0,,,,,0.07866124,,,,,,0.5,0.5,1.0,5.0,,,,,,,5.0,,,,,7.0,27.0,,2.0,2.0,11.0,69.0,16.0,4.0476190476190474,4.3125,5.5,5.5,,8.8,48.6,,1.6666666666666667,1.3333333333333333,9.666666666666666,83.0,13.666666666666666,5.322222222222221,6.348611111111111,7.833333333333333,6.333333333333333,,15.0,76.66666666666667,1.0,1.7142857142857142,1.4285714285714286,12.285714285714286,107.57142857142857,19.714285714285715,5.115415854450942,5.654845134340208,8.071428571428571,6.547619047619048,
00-0037525,J.Mason,RB,SF,11,REG,SEA,2.0,13.0,,,,1.0,0.8261764,,,,,,1.3,1.3,2.0,13.0,,,,,,,6.5,,,,,3.0,12.0,,,,,,,4.833333333333333,,,,,6.4,33.4,,2.0,1.5,10.0,75.5,13.0,5.35079365079365,6.2562500000000005,7.25,5.000000000000001,,13.7,70.3,1.0,1.7142857142857142,1.4285714285714286,12.285714285714286,107.57142857142857,19.714285714285715,5.2538742690058475,5.654845134340208,8.071428571428571,6.547619047619048,
00-0037525,J.Mason,RB,SF,12,REG,GB,3.0,8.0,,1.0,,1.0,0.6415378,,5.0,1.0,2.0,,1.3,2.3,3.0,8.0,,2.0,1.0,5.0,13.0,4.0,2.6666666666666665,3.25,5.0,2.5,,2.0,8.666666666666666,,2.0,1.0,5.0,13.0,4.0,4.722222222222221,3.25,5.0,2.5,,5.2,20.4,,2.0,1.5,8.0,41.0,10.0,4.261904761904762,3.78125,5.25,4.0,,12.727272727272727,64.63636363636364,1.0,1.75,1.375,11.375,95.75,17.75,5.018673577884104,5.354239492547682,7.6875,6.041666666666667,
00-0037525,J.Mason,RB,SF,13,REG,BUF,13.0,78.0,,,,5.0,1.2699262,,,,,,7.8,7.8,13.0,78.0,,,,,,,6.0,,,,,6.0,33.0,,2.0,1.0,5.0,13.0,4.0,5.0555555555555545,3.25,5.0,2.5,,5.0,24.4,,2.0,1.0,5.0,13.0,4.0,4.633333333333334,3.25,5.0,2.5,,12.75,65.75,1.0,1.75,1.375,11.375,95.75,17.75,5.100450779727095,5.354239492547682,7.6875,6.041666666666667,
00-0037557,R.Rivers,RB,LA,1,REG,DET,2.0,16.0,,,,2.0,1.4620194,,,,,,1.6,1.6,2.0,16.0,,,,,,,8.0,,,,,2.0,16.0,,,,,,,8.0,,,,,2.0,16.0,,,,,,,8.0,,,,,2.0,16.0,,,,,,,8.0,,,,
00-0037557,R.Rivers,RB,LA,2,REG,ARI,,,,,,,,,,1.0,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,2.0,16.0,,1.0,1.0,,,,8.0,,,,,2.0,16.0,,1.0,1.0,,,,8.0,,,,,2.0,16.0,,1.0,1.0,,,,8.0,,,,
00-0037557,R.Rivers,RB,LA,3,REG,SF,2.0,9.0,,,,1.0,2.5790427,,,,,,0.9,0.9,2.0,9.0,,,,,,,4.5,,,,,2.0,12.5,,1.0,1.0,,,,6.25,,,,,2.0,12.5,,1.0,1.0,,,,6.25,,,,,2.0,12.5,,1.0,1.0,,,,6.25,,,,
00-0037557,R.Rivers,RB,LA,4,REG,CHI,6.0,26.0,,,,2.0,0.7400509,,,,,,2.6,2.6,6.0,26.0,,,,,,,4.333333333333333,,,,,4.0,17.5,,1.0,1.0,,,,4.416666666666666,,,,,3.3333333333333335,17.0,,1.0,1.0,,,,5.611111111111111,,,,,3.3333333333333335,17.0,,1.0,1.0,,,,5.611111111111111,,,,
00-0037557,R.Rivers,RB,LA,18,REG,SEA,12.0,48.0,,,,1.0,-1.83206,,34.0,4.0,5.0,,8.2,12.2,12.0,48.0,,5.0,4.0,34.0,82.0,16.0,4.0,5.125,8.5,6.8,,6.666666666666667,27.666666666666668,,5.0,4.0,34.0,82.0,16.0,4.277777777777778,5.125,8.5,6.8,,5.5,24.75,,3.0,2.5,34.0,82.0,16.0,5.208333333333333,5.125,8.5,6.8,,5.5,24.75,,3.0,2.5,34.0,82.0,16.0,5.208333333333333,5.125,8.5,6.8,
00-0037557,R.Rivers,RB,LA,19,POST,MIN,3.0,8.0,,,,,-2.3798316,,,,,,0.8,0.8,3.0,8.0,,,,,,,2.6666666666666665,,,,,7.0,27.333333333333332,,5.0,4.0,34.0,82.0,16.0,3.6666666666666665,5.125,8.5,6.8,,5.75,22.75,,3.0,2.5,34.0,82.0,16.0,3.875,5.125,8.5,6.8,,5.0,21.4,,3.0,2.5,34.0,82.0,16.0,4.7,5.125,8.5,6.8,
